Date,open,high,low,close,volume
2009-01-02,78.90496243336979,81.18867271106943,77.8720491908247,80.52696228027344,9122600
2009-01-05,80.6399409562748,81.34200209809326,79.22775346260407,80.85781860351562,5319200
2009-01-06,81.3016606142692,82.68156895388712,80.76906117267127,81.93916320800781,6608600
2009-01-07,80.35751466548838,80.88204274530324,78.67902727274067,79.42950439453125,5347100
2009-01-08,78.99373316909471,80.05085440968044,78.43692584370584,79.82490539550781,7380800
2009-01-09,79.9943658549272,80.14769103632841,77.15385433394195,77.6703109741211,6022600
2009-01-12,77.67031883390011,77.92854718012087,74.96698948763452,75.58028411865234,5554600
2009-01-13,75.28170184788905,76.81493528103336,74.90242763395528,76.38724517822266,6864400
2009-01-14,75.0395724171261,75.22517682572158,73.0302340010681,73.45792388916016,8467900
2009-01-15,73.47409749817966,75.5560605861958,71.15810788198448,74.4747314453125,10743000
2009-01-16,76.0564373799854,76.45184843401313,73.51449686221491,75.73365020751953,8771200
2009-01-20,75.07995117454328,75.34625084263541,71.16617596978777,71.19038391113281,8684000
2009-01-21,72.4734504894885,74.6441860874565,70.9402234843619,74.48279571533203,11269900
2009-01-22,73.05446001347154,74.45051063499413,71.46473972909152,72.62677001953125,10728400
2009-01-23,71.02900545052728,74.41825970427301,70.72236118770526,73.44183349609375,10910600
2009-01-26,73.5305834609471,75.5237799539151,72.80431441662246,73.89371490478516,6758500
2009-01-27,74.42633055985365,75.30591881530371,73.69198998843765,74.96699523925781,7212900
2009-01-28,76.41949386287315,78.08184400958959,76.201616276044,77.86396026611328,5966400
2009-01-29,76.7665187256728,76.80686940705547,74.862082309423,75.27363586425781,6838500
2009-01-30,75.73360561131729,75.97569738727276,72.61872262104832,73.18360137939453,8679000
2009-02-02,71.98929977203274,73.75655393494998,71.80370139129047,73.2643051147461,7719400
2009-02-03,73.63548750475432,74.43438038505388,72.60257425413498,73.97441101074219,7102600
2009-02-04,74.01477683121995,75.41082181583194,73.30464420861976,73.9502182006836,7113500
2009-02-05,73.24817779874196,75.63679855539345,72.6429543176276,74.91859436035156,6886300
2009-02-06,74.96696340861037,78.03342318366042,74.8055669004621,77.90431213378906,10246900
2009-02-09,77.69451102875375,78.42885139496039,76.86333890025045,77.62188720703125,7521500
2009-02-10,77.12965153344042,78.01731105814144,73.80495630354933,74.39404296875,11502700
2009-02-11,74.54733061709321,75.24132013578642,73.15128637265325,74.3375244140625,9185700
2009-02-12,73.03834231325223,74.95084381103516,72.2313779934048,74.95084381103516,12052600
2009-02-13,74.90243958136546,75.59642949699338,73.87759744455684,74.1761703491211,10023300
2009-02-17,71.40020731454877,72.19910028507627,70.75463338167545,70.9240951538086,8933000
2009-02-18,71.47285924992731,71.64232108868583,69.52807763275884,70.20592498779297,10723400
2009-02-19,70.996728804217,71.39213962623704,68.95510375287357,69.10842895507812,10954000
2009-02-20,67.84147220525047,69.33435457134341,66.70365601623928,68.51932525634766,15831400
2009-02-23,69.09225716714519,69.16488096908601,65.71107617057994,65.775634765625,16405400
2009-02-24,66.38085358463393,68.97927838433004,65.96930026280323,68.55158233642578,14682200
2009-02-25,68.22078037622875,69.17299874376481,66.5745720379469,67.76081085205078,20346500
2009-02-26,68.57582385858431,68.81790943671682,66.30825015652385,66.77629089355469,11764700
2009-02-27,65.42867016594668,67.6962379912588,65.09781183134919,66.26791381835938,14094800
2009-03-02,64.66203416811994,64.87991793312486,61.9667769021169,62.144309997558594,11480400
2009-03-03,63.023890784136654,63.11265732176063,61.11945514235393,61.660125732421875,11259100
2009-03-04,62.5639540480067,64.5571572635839,62.136263866199506,63.419334411621094,14357900
2009-03-05,62.01519045643829,62.78987526117028,60.15917670238692,60.47389221191406,10716700
2009-03-06,61.038765630496506,61.5875014791376,58.54524945136483,60.062339782714844,10435700
2009-03-09,59.31993917277132,61.151745170267375,59.2150298880959,59.416770935058594,9775400
2009-03-10,61.0145747521517,63.67755955916729,60.70793051677117,63.54037094116211,9264300
2009-03-11,64.0406774296309,65.00903197710926,63.13687533710919,63.847007751464844,8459900
2009-03-12,63.83894758899675,67.11522074479049,62.9270801274862,66.71173858642578,7554100
2009-03-13,67.45415018843256,67.51064360593497,66.07424182475897,67.09101867675781,8225900
2009-03-16,67.88183223678777,68.28531434580105,66.11457862918212,66.18720245361328,6046600
2009-03-17,66.25986063674675,68.656546369446,65.64656584614956,68.61619567871094,8543300
2009-03-18,68.39829824042896,71.32757653789955,67.4783593980283,70.86760711669922,9263100
2009-03-19,71.62613205952216,71.747177900477,70.07675637726535,70.3027114868164,7294800
2009-03-20,70.90785193558263,70.97266123605235,67.95909675031635,68.250732421875,6291200
2009-03-23,70.30029327837879,73.4353743097207,69.55500470955874,73.39486694335938,9324300
2009-03-24,72.17975019141271,73.22477763724932,71.4344613120833,71.9043197631836,5703200
2009-03-25,72.22834845529312,73.8242364961569,69.99247600301634,72.39036560058594,8703300
2009-03-26,73.38678650113849,75.29861857902527,72.89263232881999,75.26622009277344,8792500
2009-03-27,74.19685176154628,74.52089210554345,73.26524427081823,73.42726135253906,6707600
2009-03-30,71.6855678429743,71.79898106465917,70.17068859023041,71.01319122314453,5733600
2009-03-31,71.70987206168014,73.2328602534378,70.99698804845899,71.7665786743164,7876300
2009-04-01,70.49470345966834,72.96550406848314,70.08965458481708,72.74678039550781,6916500
2009-04-02,74.82873245935872,76.87017609901993,74.53709677075635,75.833251953125,12685800
2009-04-03,75.78467578871964,77.25095129573924,75.16899953415988,77.18614196777344,6127200
2009-04-06,76.51373945279492,76.68386544016765,75.05556703127118,76.27071380615234,8606200
2009-04-07,75.12036745544168,75.31478918586578,73.69459367770236,73.79180145263672,4462000
2009-04-08,74.30217588667233,75.10417102865047,73.6297931869721,74.94215393066406,4748100
2009-04-09,76.76486919352173,78.9440280708977,76.48133619987308,78.88732147216797,9086200
2009-04-13,78.14206229202799,79.35720944681279,77.15374161724706,78.82254791259766,5499200
2009-04-14,77.75319309144292,78.87922859009156,76.82157934306044,76.902587890625,5079000
2009-04-15,76.4408463562885,78.0367403755701,76.14921058725444,77.80181121826172,5182200
2009-04-16,78.64433221576677,80.62907026985627,77.64790874229449,79.88378143310547,6110600
2009-04-17,80.19160818027288,81.44726269170997,79.46251866332742,80.85588836669922,5625400
2009-04-20,79.21947119589476,79.47059955701451,76.65146243953194,76.8620834350586,5774800
2009-04-21,76.19779218030361,78.99263311854729,76.06817975454436,78.85491180419922,2149400
2009-04-22,77.82607295259832,81.17987638286783,77.64785049911139,79.06552124023438,8724300
2009-04-23,79.48678972761188,79.54349632023052,77.45344273990648,78.91162109375,8911700
2009-04-24,79.7298568275857,81.66599087249381,79.01697269500075,80.81539154052734,6416000
2009-04-27,79.76222819231128,81.48773427148932,79.54350450700082,80.13487243652344,9365400
2009-04-28,79.4057854174355,81.61735518048019,78.96023532577632,80.3860092163086,10622100
2009-04-29,81.36625409153201,83.52921450727936,80.94499962385693,82.53279113769531,12349700
2009-04-30,83.82081857065147,84.66332100638436,82.29783078351461,82.37074279785156,8667700
2009-05-01,82.0062090855571,83.11603919817831,81.56875549949937,82.2735366821289,15673700
2009-05-04,83.22137643979553,85.72457647902564,82.85682860438841,85.6597671508789,9115100
2009-05-05,85.29520664742692,85.732660244912,84.12056101143283,85.08457946777344,6665800
2009-05-06,86.14578084817519,86.34830526000245,84.02332896778047,85.73263549804688,5423900
2009-05-07,86.81816137433961,86.9720819015521,83.09981622570557,83.62638092041016,7995300
2009-05-08,84.80107267864526,86.55088142933151,84.18539636796015,86.20254516601562,6397100
2009-05-11,84.83346039769475,85.48963777554229,84.01525971753132,84.53372192382812,4864300
2009-05-12,85.01976958122982,85.53013519846928,82.20063243494722,83.59400177001953,6103400
2009-05-13,82.2816382046806,82.41935335555827,79.92425668001472,80.070068359375,8873100
2009-05-14,80.19158280989572,82.10341419145472,79.78653389313418,81.16370391845703,4597900
2009-05-15,80.94497353580913,81.94139658425239,80.00526326869135,80.53992462158203,5444900
2009-05-18,81.31761525200449,83.65879740857162,81.05028767419786,83.40766906738281,5477500
2009-05-19,83.32666082295852,84.67141996708364,82.79199330431022,83.76411437988281,4544100
2009-05-20,84.49320783325376,85.90277635512561,83.01883000035062,83.09173583984375,6223500
2009-05-21,82.07911137028414,82.59757348376706,80.76675066896777,81.8765869140625,6297100
2009-05-22,82.19251595962672,82.45174698920732,81.00167129292494,81.17179107666016,3754100
2009-05-26,80.4184245854183,84.53372384963956,80.35362144357265,84.33930206298828,6752900
2009-05-27,84.00715660284543,85.04408719100402,82.85681897444722,83.04314422607422,4776100
2009-05-28,83.67502519788363,84.07197149698722,81.71458947351051,83.42389678955078,5440500
2009-05-29,83.77224203109263,85.0359930069986,83.43199615403074,84.79296112060547,5125900
2009-06-01,86.45367960918792,88.42221845318056,86.1539410546374,87.96855926513672,6036900
2009-06-02,87.62015480664304,88.80289649920704,87.25560719734926,88.42214965820312,4639000
2009-06-03,87.57161838345202,87.7903483690543,86.08913712302439,86.94784545898438,3818300
2009-06-04,87.43385990197899,88.17104572066494,86.44553955073661,88.14674377441406,4088300
2009-06-05,88.98114547048773,89.126963331682,87.07741674640856,87.95232391357422,4993800
