Date,open,high,low,close,volume
2009-01-02,7.890884048872265,8.1699937419671,7.8185225443505715,8.121752738952637,14220000
2009-01-05,8.076962031321074,8.273372687808497,7.963250564026526,8.138986587524414,21107400
2009-01-06,8.259586865453722,8.407756451374079,8.121754921772418,8.321611404418945,26708600
2009-01-07,8.245806104274305,8.376746319882686,8.125202876308729,8.12864875793457,22702800
2009-01-08,8.128647711304344,8.280263197146034,8.063177283312651,8.242359161376953,18218600
2009-01-09,8.249253601685583,8.263036473653889,8.028721735079074,8.042505264282227,19521600
2009-01-12,8.008041024706532,8.021824543455397,7.701364962122151,7.708256721496582,15478800
2009-01-13,7.708258786998137,7.849536605858987,7.649680131087453,7.749608039855957,15887800
2009-01-14,7.646234832842266,7.646234832842266,7.401582548734195,7.460161209106445,19553400
2009-01-15,7.477389845895553,7.746161954055394,7.267195734860185,7.680692195892334,29909600
2009-01-16,7.846090399101338,7.870210905138178,7.5497512512556035,7.766837120056152,31811400
2009-01-20,7.763391383359429,7.763391383359429,7.3119908922966514,7.329220294952393,26860400
2009-01-21,7.46016246677242,7.611777964572567,7.256860061632471,7.587657451629639,24110800
2009-01-22,7.432596428632253,7.58076605208047,7.367125992338564,7.470500469207764,18732800
2009-01-23,7.322330281719983,7.722043317460983,7.294763888125248,7.584211349487305,23545600
2009-01-26,7.666908494357405,7.835752692443654,7.460160268680644,7.4946184158325195,30669600
2009-01-27,7.5566444745180865,7.65657239847038,7.442933026029132,7.549752712249756,18488400
2009-01-28,7.6703570463921915,7.852984829842502,7.666911164753349,7.763393878936768,17366600
2009-01-29,7.6806947609201925,7.6806947609201925,7.518741608600405,7.553199768066406,16735800
2009-01-30,7.573872635872908,7.587656159341152,7.212063688880947,7.256858825683594,19483600
2009-02-02,7.181052167572047,7.284425975431453,7.070786597259444,7.1534857749938965,11317800
2009-02-03,7.215509106739648,7.3395575238209805,7.1810509575147385,7.291316509246826,15683600
2009-02-04,7.387798342374585,7.597991779624598,7.380906581878662,7.380906581878662,22214800
2009-02-05,7.429149074289779,7.677247243806145,7.311991751403626,7.5773186683654785,34992000
2009-02-06,7.6462380764669575,7.846094651241822,7.625562782458112,7.804744720458984,24836000
2009-02-09,7.821971702523782,7.9356831553127165,7.697922605941435,7.7771759033203125,18826800
2009-02-10,7.766838754988926,7.9115618216744155,7.370570961878958,7.429149627685547,33388600
2009-02-11,7.51874056699178,7.601439743912617,7.353342213150105,7.429149627685547,20396000
2009-02-12,7.336114480729635,7.553199768066406,7.260306398457487,7.553199768066406,31479800
2009-02-13,7.5635346152230465,7.5704257187793536,7.415365044393476,7.439485549926758,17202000
2009-02-17,7.198277310902081,7.236181328174164,7.091457675321307,7.1155781745910645,23708000
2009-02-18,7.167269226877837,7.1741609898927905,6.963966818579575,7.074233055114746,13852400
2009-02-19,7.163823283761449,7.263751208512369,6.994978393011063,7.001870155334473,13693400
2009-02-20,6.91572471085503,7.125918849309993,6.891604201307987,7.057002544403076,19965400
2009-02-23,7.139699050647993,7.139699050647993,6.5952625482762315,6.629720687866211,20161800
2009-02-24,6.674516981462083,6.881264520484444,6.55391381220944,6.8399152755737305,15499000
2009-02-25,6.877818098101203,6.919167996985159,6.68140755717969,6.7365403175354,21227600
2009-02-26,6.853699988343534,7.001869579947683,6.712422158496457,6.743434429168701,11942200
2009-02-27,6.615943235043218,6.833028574633516,6.547026899522709,6.6745219230651855,16654800
2009-03-02,6.547023344027356,6.57458973181809,6.185214422119656,6.23000955581665,19705000
2009-03-03,6.312710466398655,6.38162678356717,6.178324370878232,6.25413179397583,19765800
2009-03-04,6.412635653137246,6.578033937773632,6.405743893635473,6.471214294433594,18236000
