Date,open,high,low,close
1998-04-20,1122.719970703125,1124.8800048828125,1118.4300537109375,1123.6500244140625
1998-04-21,1123.6500244140625,1129.6500244140625,1119.5400390625,1126.6700439453125
1998-04-22,1126.6700439453125,1132.97998046875,1126.2900390625,1130.5400390625
1998-04-23,1130.5400390625,1130.5400390625,1117.489990234375,1119.5799560546875
1998-04-24,1119.5799560546875,1122.81005859375,1104.77001953125,1107.9000244140625
1998-04-27,1107.9000244140625,1107.9000244140625,1076.699951171875,1086.5400390625
1998-04-28,1086.5400390625,1095.93994140625,1081.489990234375,1085.1099853515625
1998-04-29,1085.1099853515625,1098.239990234375,1084.6500244140625,1094.6199951171875
1998-04-30,1094.6300048828125,1116.969970703125,1094.6300048828125,1111.75
1998-05-01,1111.75,1121.02001953125,1111.75,1121.0
1998-05-04,1121.0,1130.52001953125,1121.0,1122.0699462890625
1998-05-05,1122.0699462890625,1122.0699462890625,1111.1600341796875,1115.5
1998-05-06,1115.5,1118.3900146484375,1104.6400146484375,1104.9200439453125
1998-05-07,1104.9200439453125,1105.5799560546875,1094.5899658203125,1095.1400146484375
1998-05-08,1095.1400146484375,1111.4200439453125,1094.530029296875,1108.1400146484375
1998-05-11,1108.1400146484375,1119.1300048828125,1103.719970703125,1106.6400146484375
1998-05-12,1106.6400146484375,1115.9599609375,1102.780029296875,1115.7900390625
1998-05-13,1115.7900390625,1122.219970703125,1114.9300537109375,1118.8599853515625
1998-05-14,1118.8599853515625,1124.030029296875,1112.4300537109375,1117.3699951171875
1998-05-15,1117.3699951171875,1118.6600341796875,1107.1099853515625,1108.72998046875
1998-05-18,1108.72998046875,1112.43994140625,1097.989990234375,1105.8199462890625
1998-05-19,1105.8199462890625,1113.5,1105.8199462890625,1109.52001953125
1998-05-20,1109.52001953125,1119.0799560546875,1107.510009765625,1119.06005859375
1998-05-21,1119.06005859375,1124.449951171875,1111.93994140625,1114.6400146484375
1998-05-22,1114.6400146484375,1116.8900146484375,1107.989990234375,1110.469970703125
1998-05-26,1110.469970703125,1116.7900390625,1094.010009765625,1094.02001953125
1998-05-27,1094.02001953125,1094.43994140625,1074.3900146484375,1092.22998046875
1998-05-28,1092.22998046875,1099.72998046875,1089.06005859375,1097.5999755859375
1998-05-29,1097.5999755859375,1104.1600341796875,1090.8199462890625,1090.8199462890625
1998-06-01,1090.8199462890625,1097.8499755859375,1084.219970703125,1090.97998046875
1998-06-02,1090.97998046875,1098.7099609375,1089.6700439453125,1093.219970703125
1998-06-03,1093.219970703125,1097.4300537109375,1081.0899658203125,1082.72998046875
1998-06-04,1082.72998046875,1095.9300537109375,1078.0999755859375,1094.8299560546875
1998-06-05,1095.0999755859375,1113.8800048828125,1094.8299560546875,1113.8599853515625
1998-06-08,1113.8599853515625,1119.699951171875,1113.31005859375,1115.719970703125
1998-06-09,1115.719970703125,1119.9200439453125,1111.31005859375,1118.4100341796875
1998-06-10,1118.4100341796875,1126.0,1110.27001953125,1112.280029296875
1998-06-11,1112.280029296875,1114.199951171875,1094.280029296875,1094.5799560546875
1998-06-12,1094.5799560546875,1098.8399658203125,1080.8299560546875,1098.8399658203125
1998-06-15,1098.8399658203125,1098.8399658203125,1077.010009765625,1077.010009765625
1998-06-16,1077.010009765625,1087.5899658203125,1074.6700439453125,1087.5899658203125
1998-06-17,1087.5899658203125,1112.8699951171875,1087.5799560546875,1107.1099853515625
1998-06-18,1107.1099853515625,1109.3599853515625,1103.7099609375,1106.3699951171875
1998-06-19,1106.3699951171875,1111.25,1097.0999755859375,1100.6500244140625
1998-06-22,1100.6500244140625,1109.010009765625,1099.4200439453125,1103.2099609375
1998-06-23,1103.2099609375,1119.489990234375,1103.2099609375,1119.489990234375
1998-06-24,1119.489990234375,1134.4000244140625,1115.0999755859375,1132.8800048828125
1998-06-25,1132.8800048828125,1142.0400390625,1127.5999755859375,1129.280029296875
1998-06-26,1129.280029296875,1136.8299560546875,1129.280029296875,1133.199951171875
1998-06-29,1133.199951171875,1145.1500244140625,1133.199951171875,1138.489990234375
1998-06-30,1138.489990234375,1140.800048828125,1131.97998046875,1133.8399658203125
1998-07-01,1133.8399658203125,1148.56005859375,1133.8399658203125,1148.56005859375
1998-07-02,1148.56005859375,1148.56005859375,1142.989990234375,1146.4200439453125
1998-07-06,1146.4200439453125,1157.3299560546875,1145.030029296875,1157.3299560546875
1998-07-07,1157.3299560546875,1159.81005859375,1152.8499755859375,1154.6600341796875
1998-07-08,1154.6600341796875,1166.8900146484375,1154.6600341796875,1166.3800048828125
1998-07-09,1166.3800048828125,1166.3800048828125,1156.030029296875,1158.56005859375
1998-07-10,1158.5699462890625,1166.9300537109375,1150.8800048828125,1164.3299560546875
1998-07-13,1164.3299560546875,1166.97998046875,1160.2099609375,1165.18994140625
1998-07-14,1165.18994140625,1179.760009765625,1165.18994140625,1177.5799560546875
1998-07-15,1177.5799560546875,1181.47998046875,1174.72998046875,1174.81005859375
1998-07-16,1174.81005859375,1184.02001953125,1170.4000244140625,1183.989990234375
1998-07-17,1183.989990234375,1188.0999755859375,1182.4200439453125,1186.75
1998-07-20,1186.75,1190.5799560546875,1179.18994140625,1184.0999755859375
1998-07-21,1184.0999755859375,1187.3699951171875,1163.050048828125,1165.0699462890625
1998-07-22,1165.0699462890625,1167.6700439453125,1155.199951171875,1164.0799560546875
1998-07-23,1164.0799560546875,1164.3499755859375,1139.75,1139.75
1998-07-24,1139.75,1150.1400146484375,1129.1099853515625,1140.800048828125
1998-07-27,1140.800048828125,1147.27001953125,1128.18994140625,1147.27001953125
1998-07-28,1147.27001953125,1147.27001953125,1119.43994140625,1130.239990234375
1998-07-29,1130.239990234375,1138.56005859375,1121.97998046875,1125.2099609375
1998-07-30,1125.2099609375,1143.0699462890625,1125.2099609375,1142.949951171875
1998-07-31,1142.949951171875,1142.969970703125,1114.300048828125,1120.6700439453125
1998-08-03,1120.6700439453125,1121.7900390625,1110.3900146484375,1112.43994140625
1998-08-04,1112.43994140625,1119.72998046875,1071.8199462890625,1072.1199951171875
1998-08-05,1072.1199951171875,1084.800048828125,1057.3499755859375,1081.4300537109375
1998-08-06,1081.4300537109375,1090.949951171875,1074.93994140625,1089.6300048828125
1998-08-07,1089.6300048828125,1102.5400390625,1084.719970703125,1089.449951171875
1998-08-10,1089.449951171875,1092.8199462890625,1081.760009765625,1083.1400146484375
1998-08-11,1083.1400146484375,1083.1400146484375,1054.0,1068.97998046875
1998-08-12,1068.97998046875,1084.699951171875,1068.97998046875,1084.219970703125
1998-08-13,1084.219970703125,1091.5,1074.9100341796875,1074.9100341796875
1998-08-14,1074.9100341796875,1083.9200439453125,1057.219970703125,1062.75
1998-08-17,1062.75,1083.6700439453125,1055.0799560546875,1083.6700439453125
1998-08-18,1083.6700439453125,1101.719970703125,1083.6700439453125,1101.199951171875
1998-08-19,1101.199951171875,1106.3199462890625,1094.9300537109375,1098.06005859375
1998-08-20,1098.06005859375,1098.7900390625,1089.550048828125,1091.5999755859375
1998-08-21,1091.5999755859375,1091.5999755859375,1054.9200439453125,1081.239990234375
1998-08-24,1081.239990234375,1093.8199462890625,1081.239990234375,1088.1400146484375
1998-08-25,1088.1400146484375,1106.6400146484375,1085.530029296875,1092.8499755859375
1998-08-26,1092.8499755859375,1092.8499755859375,1075.9100341796875,1084.18994140625
1998-08-27,1084.18994140625,1084.18994140625,1037.6099853515625,1042.5899658203125
1998-08-28,1042.5899658203125,1051.800048828125,1021.0399780273438,1027.1400146484375
1998-08-31,1027.1400146484375,1033.469970703125,957.280029296875,957.280029296875
1998-09-01,957.280029296875,1000.7100219726562,939.97998046875,994.260009765625
1998-09-02,994.260009765625,1013.1900024414062,988.4000244140625,990.47998046875
1998-09-03,990.469970703125,990.469970703125,969.3200073242188,982.260009765625
1998-09-04,982.260009765625,991.4099731445312,956.510009765625,973.8900146484375
1998-09-08,973.8900146484375,1023.4600219726562,973.8900146484375,1023.4600219726562
1998-09-09,1023.4600219726562,1027.719970703125,1004.5599975585938,1006.2000122070312
1998-09-10,1006.2000122070312,1006.2000122070312,968.6400146484375,980.1900024414062
1998-09-11,980.1900024414062,1009.0599975585938,969.7100219726562,1009.0599975585938
1998-09-14,1009.0599975585938,1038.3800048828125,1009.0599975585938,1029.719970703125
1998-09-15,1029.719970703125,1037.9000244140625,1021.4199829101562,1037.6800537109375
1998-09-16,1037.6800537109375,1046.0699462890625,1029.31005859375,1045.47998046875
1998-09-17,1045.47998046875,1045.47998046875,1016.0499877929688,1018.8699951171875
1998-09-18,1018.8699951171875,1022.010009765625,1011.8599853515625,1020.0900268554688
1998-09-21,1020.0900268554688,1026.02001953125,993.8200073242188,1023.8900146484375
1998-09-22,1023.8900146484375,1033.8900146484375,1021.9600219726562,1029.6300048828125
1998-09-23,1029.6300048828125,1066.0899658203125,1029.6300048828125,1066.0899658203125
1998-09-24,1066.0899658203125,1066.1099853515625,1033.0400390625,1042.719970703125
1998-09-25,1042.719970703125,1051.8900146484375,1028.489990234375,1044.75
1998-09-28,1044.75,1061.4599609375,1042.22998046875,1048.68994140625
1998-09-29,1048.68994140625,1056.31005859375,1039.8800048828125,1049.02001953125
1998-09-30,1049.02001953125,1049.02001953125,1015.72998046875,1017.010009765625
1998-10-01,1017.010009765625,1017.010009765625,981.2899780273438,986.3900146484375
1998-10-02,986.3900146484375,1005.4500122070312,971.6900024414062,1002.5999755859375
1998-10-05,1002.5999755859375,1002.5999755859375,964.719970703125,988.5599975585938
1998-10-06,988.5599975585938,1008.77001953125,974.8099975585938,984.5900268554688
1998-10-07,984.5900268554688,995.6599731445312,957.1500244140625,970.6799926757812
1998-10-08,970.6799926757812,970.6799926757812,923.3200073242188,959.4400024414062
1998-10-09,959.4400024414062,984.4199829101562,953.0399780273438,984.3900146484375
1998-10-12,984.3900146484375,1010.7100219726562,984.3900146484375,997.7100219726562
1998-10-13,997.7100219726562,1000.780029296875,987.5499877929688,994.7999877929688
1998-10-14,994.7999877929688,1014.4199829101562,987.7999877929688,1005.530029296875
1998-10-15,1005.530029296875,1053.0899658203125,1000.1199951171875,1047.489990234375
1998-10-16,1047.489990234375,1062.6500244140625,1047.489990234375,1056.4200439453125
1998-10-19,1056.4200439453125,1065.2099609375,1054.22998046875,1062.3900146484375
1998-10-20,1062.3900146484375,1084.06005859375,1060.6099853515625,1063.9300537109375
1998-10-21,1063.9300537109375,1073.6099853515625,1058.0799560546875,1069.9200439453125
1998-10-22,1069.9200439453125,1080.4300537109375,1061.469970703125,1078.47998046875
1998-10-23,1078.47998046875,1078.47998046875,1067.4300537109375,1070.6700439453125
1998-10-26,1070.6700439453125,1081.22998046875,1068.1700439453125,1072.3199462890625
1998-10-27,1072.3199462890625,1087.0799560546875,1063.06005859375,1065.3399658203125
1998-10-28,1065.3399658203125,1072.7900390625,1059.6500244140625,1068.0899658203125
1998-10-29,1068.0899658203125,1086.1099853515625,1065.949951171875,1085.9300537109375
1998-10-30,1085.9300537109375,1103.780029296875,1085.9300537109375,1098.6700439453125
1998-11-02,1098.6700439453125,1114.43994140625,1098.6700439453125,1111.5999755859375
1998-11-03,1111.5999755859375,1115.02001953125,1106.4200439453125,1110.8399658203125
1998-11-04,1110.8399658203125,1127.1800537109375,1110.5899658203125,1118.6700439453125
1998-11-05,1118.6700439453125,1133.8800048828125,1109.550048828125,1133.8499755859375
1998-11-06,1133.8499755859375,1141.300048828125,1131.1800537109375,1141.010009765625
1998-11-09,1141.010009765625,1141.010009765625,1123.1700439453125,1130.199951171875
1998-11-10,1130.199951171875,1135.3699951171875,1122.800048828125,1128.260009765625
1998-11-11,1128.260009765625,1136.25,1117.4000244140625,1120.969970703125
1998-11-12,1120.969970703125,1126.5699462890625,1115.550048828125,1117.68994140625
1998-11-13,1117.68994140625,1126.3399658203125,1116.760009765625,1125.719970703125
1998-11-16,1125.719970703125,1138.719970703125,1125.719970703125,1135.8699951171875
1998-11-17,1135.8699951171875,1151.7099609375,1129.6700439453125,1139.3199462890625
1998-11-18,1139.3199462890625,1144.52001953125,1133.0699462890625,1144.47998046875
1998-11-19,1144.47998046875,1155.0999755859375,1144.4200439453125,1152.6099853515625
1998-11-20,1152.6099853515625,1163.550048828125,1152.6099853515625,1163.550048828125
1998-11-23,1163.550048828125,1188.2099609375,1163.550048828125,1188.2099609375
1998-11-24,1188.2099609375,1191.300048828125,1181.81005859375,1182.989990234375
1998-11-25,1182.989990234375,1187.1600341796875,1179.3699951171875,1186.8699951171875
1998-11-27,1186.8699951171875,1192.969970703125,1186.8299560546875,1192.3299560546875
1998-11-30,1192.3299560546875,1192.719970703125,1163.6300048828125,1163.6300048828125
1998-12-01,1163.6300048828125,1175.8900146484375,1150.31005859375,1175.280029296875
1998-12-02,1175.280029296875,1175.280029296875,1157.760009765625,1171.25
1998-12-03,1171.25,1176.989990234375,1149.6099853515625,1150.1400146484375
1998-12-04,1150.1400146484375,1176.739990234375,1150.1400146484375,1176.739990234375
1998-12-07,1176.739990234375,1188.9599609375,1176.7099609375,1187.699951171875
1998-12-08,1187.699951171875,1193.530029296875,1172.780029296875,1181.3800048828125
1998-12-09,1181.3800048828125,1185.219970703125,1175.8900146484375,1183.489990234375
1998-12-10,1183.489990234375,1183.77001953125,1163.75,1165.02001953125
1998-12-11,1165.02001953125,1167.8900146484375,1153.18994140625,1166.4599609375
1998-12-14,1166.4599609375,1166.4599609375,1136.8900146484375,1141.199951171875
1998-12-15,1141.199951171875,1162.8299560546875,1141.199951171875,1162.8299560546875
1998-12-16,1162.8299560546875,1166.2900390625,1154.68994140625,1161.93994140625
1998-12-17,1161.93994140625,1180.030029296875,1161.93994140625,1179.97998046875
1998-12-18,1179.97998046875,1188.8900146484375,1178.27001953125,1188.030029296875
1998-12-21,1188.030029296875,1210.8800048828125,1188.030029296875,1202.8399658203125
1998-12-22,1202.8399658203125,1209.219970703125,1192.719970703125,1203.5699462890625
1998-12-23,1203.5699462890625,1229.8900146484375,1203.5699462890625,1228.5400390625
1998-12-24,1228.5400390625,1229.719970703125,1224.8499755859375,1226.27001953125
1998-12-28,1226.27001953125,1231.52001953125,1221.1700439453125,1225.489990234375
1998-12-29,1225.489990234375,1241.8599853515625,1220.780029296875,1241.81005859375
1998-12-30,1241.81005859375,1244.9300537109375,1231.199951171875,1231.9300537109375
1998-12-31,1231.9300537109375,1237.1800537109375,1224.9599609375,1229.22998046875
1999-01-04,1229.22998046875,1248.81005859375,1219.0999755859375,1228.0999755859375
1999-01-05,1228.0999755859375,1246.1099853515625,1228.0999755859375,1244.780029296875
1999-01-06,1244.780029296875,1272.5,1244.780029296875,1272.3399658203125
1999-01-07,1272.3399658203125,1272.3399658203125,1257.6800537109375,1269.72998046875
1999-01-08,1269.72998046875,1278.239990234375,1261.8199462890625,1275.0899658203125
1999-01-11,1275.0899658203125,1276.219970703125,1253.3399658203125,1263.8800048828125
1999-01-12,1263.8800048828125,1264.449951171875,1238.2900390625,1239.510009765625
1999-01-13,1239.510009765625,1247.75,1205.4599609375,1234.4000244140625
1999-01-14,1234.4000244140625,1236.81005859375,1209.5400390625,1212.18994140625
1999-01-15,1212.18994140625,1243.260009765625,1212.18994140625,1243.260009765625
1999-01-19,1243.260009765625,1253.27001953125,1234.9100341796875,1252.0
1999-01-20,1252.0,1274.0699462890625,1251.5400390625,1256.6199951171875
1999-01-21,1256.6199951171875,1256.93994140625,1232.18994140625,1235.1600341796875
1999-01-22,1235.1600341796875,1236.4100341796875,1217.969970703125,1225.18994140625
1999-01-25,1225.18994140625,1233.97998046875,1219.4599609375,1233.97998046875
1999-01-26,1233.97998046875,1253.25,1233.97998046875,1252.31005859375
1999-01-27,1252.31005859375,1262.6099853515625,1242.8199462890625,1243.1700439453125
1999-01-28,1243.1700439453125,1266.4000244140625,1243.1700439453125,1265.3699951171875
1999-01-29,1265.3699951171875,1280.3699951171875,1255.1800537109375,1279.6400146484375
1999-02-01,1279.6400146484375,1283.75,1271.31005859375,1273.0
1999-02-02,1273.0,1273.489990234375,1247.56005859375,1261.989990234375
1999-02-03,1261.989990234375,1276.0400390625,1255.27001953125,1272.0699462890625
1999-02-04,1272.0699462890625,1272.22998046875,1248.3599853515625,1248.489990234375
1999-02-05,1248.489990234375,1251.8599853515625,1232.280029296875,1239.4000244140625
1999-02-08,1239.4000244140625,1246.9300537109375,1231.97998046875,1243.77001953125
1999-02-09,1243.77001953125,1243.969970703125,1215.6300048828125,1216.1400146484375
1999-02-10,1216.1400146484375,1226.780029296875,1211.8900146484375,1223.550048828125
1999-02-11,1223.550048828125,1254.050048828125,1223.18994140625,1254.0400390625
1999-02-12,1254.0400390625,1254.0400390625,1225.530029296875,1230.1300048828125
1999-02-16,1230.1300048828125,1252.1700439453125,1230.1300048828125,1241.8699951171875
1999-02-17,1241.8699951171875,1249.31005859375,1220.9200439453125,1224.030029296875
1999-02-18,1224.030029296875,1239.1300048828125,1220.699951171875,1237.280029296875
1999-02-19,1237.280029296875,1247.9100341796875,1232.030029296875,1239.219970703125
1999-02-22,1239.219970703125,1272.219970703125,1239.219970703125,1272.1400146484375
1999-02-23,1272.1400146484375,1280.3800048828125,1263.3599853515625,1271.1800537109375
1999-02-24,1271.1800537109375,1283.8399658203125,1251.93994140625,1253.4100341796875
1999-02-25,1253.4100341796875,1253.4100341796875,1225.010009765625,1245.02001953125
1999-02-26,1245.02001953125,1246.72998046875,1226.239990234375,1238.3299560546875
1999-03-01,1238.3299560546875,1238.699951171875,1221.8800048828125,1236.1600341796875
1999-03-02,1236.1600341796875,1248.31005859375,1221.8699951171875,1225.5
1999-03-03,1225.5,1231.6300048828125,1216.030029296875,1227.699951171875
1999-03-04,1227.699951171875,1247.739990234375,1227.699951171875,1246.6400146484375
1999-03-05,1246.6400146484375,1275.72998046875,1246.6400146484375,1275.469970703125
1999-03-08,1275.469970703125,1282.739990234375,1271.5799560546875,1282.72998046875
1999-03-09,1282.72998046875,1293.739990234375,1275.1099853515625,1279.8399658203125
1999-03-10,1279.8399658203125,1287.02001953125,1275.1600341796875,1286.8399658203125
1999-03-11,1286.8399658203125,1306.4300537109375,1286.8399658203125,1297.6800537109375
1999-03-12,1297.6800537109375,1304.4200439453125,1289.1700439453125,1294.5899658203125
1999-03-15,1294.5899658203125,1307.469970703125,1291.030029296875,1307.260009765625
1999-03-16,1307.260009765625,1311.1099853515625,1302.2900390625,1306.3800048828125
1999-03-17,1306.3800048828125,1306.550048828125,1292.6300048828125,1297.8199462890625
1999-03-18,1297.8199462890625,1317.6199951171875,1294.75,1316.550048828125
1999-03-19,1316.550048828125,1323.8199462890625,1298.9200439453125,1299.2900390625
1999-03-22,1299.2900390625,1303.8399658203125,1294.260009765625,1297.010009765625
1999-03-23,1297.010009765625,1297.010009765625,1257.4599609375,1262.1400146484375
1999-03-24,1262.1400146484375,1269.02001953125,1256.4300537109375,1268.5899658203125
1999-03-25,1268.5899658203125,1289.989990234375,1268.5899658203125,1289.989990234375
1999-03-26,1289.989990234375,1289.989990234375,1277.25,1282.800048828125
1999-03-29,1282.800048828125,1311.760009765625,1282.800048828125,1310.1700439453125
1999-03-30,1310.1700439453125,1310.1700439453125,1295.469970703125,1300.75
1999-03-31,1300.75,1313.5999755859375,1285.8699951171875,1286.3699951171875
1999-04-01,1286.3699951171875,1294.5400390625,1282.56005859375,1293.719970703125
1999-04-05,1293.719970703125,1321.1199951171875,1293.719970703125,1321.1199951171875
1999-04-06,1321.1199951171875,1326.760009765625,1311.0699462890625,1317.8900146484375
1999-04-07,1317.8900146484375,1329.5799560546875,1312.5899658203125,1326.8900146484375
1999-04-08,1326.8900146484375,1344.0799560546875,1321.5999755859375,1343.97998046875
1999-04-09,1343.97998046875,1351.219970703125,1335.239990234375,1348.3499755859375
1999-04-12,1348.3499755859375,1358.68994140625,1333.47998046875,1358.6300048828125
1999-04-13,1358.6400146484375,1362.3800048828125,1344.030029296875,1349.8199462890625
1999-04-14,1349.8199462890625,1357.239990234375,1326.4100341796875,1328.43994140625
1999-04-15,1328.43994140625,1332.4100341796875,1308.3800048828125,1322.8499755859375
1999-04-16,1322.8599853515625,1325.030029296875,1311.4000244140625,1319.0
1999-04-19,1319.0,1340.0999755859375,1284.47998046875,1289.47998046875
1999-04-20,1289.47998046875,1306.300048828125,1284.2099609375,1306.1700439453125
1999-04-21,1306.1700439453125,1336.1199951171875,1301.8399658203125,1336.1199951171875
1999-04-22,1336.1199951171875,1358.8399658203125,1336.1199951171875,1358.8199462890625
1999-04-23,1358.8299560546875,1363.6500244140625,1348.449951171875,1356.8499755859375
1999-04-26,1356.8499755859375,1363.56005859375,1353.719970703125,1360.0400390625
1999-04-27,1360.0400390625,1371.56005859375,1356.550048828125,1362.800048828125
1999-04-28,1362.800048828125,1368.6199951171875,1348.2900390625,1350.9100341796875
1999-04-29,1350.9100341796875,1356.75,1336.81005859375,1342.8299560546875
1999-04-30,1342.8299560546875,1351.8299560546875,1314.5799560546875,1335.1800537109375
1999-05-03,1335.1800537109375,1354.6300048828125,1329.010009765625,1354.6300048828125
1999-05-04,1354.6300048828125,1354.6400146484375,1330.6400146484375,1332.0
1999-05-05,1332.0,1347.3199462890625,1317.43994140625,1347.31005859375
1999-05-06,1347.31005859375,1348.3599853515625,1322.56005859375,1332.050048828125
1999-05-07,1332.050048828125,1345.989990234375,1332.050048828125,1345.0
1999-05-10,1345.0,1352.010009765625,1334.0,1340.300048828125
1999-05-11,1340.300048828125,1360.0,1340.300048828125,1355.6099853515625
1999-05-12,1355.6099853515625,1367.3599853515625,1333.0999755859375,1364.0
1999-05-13,1364.0,1375.97998046875,1364.0,1367.56005859375
1999-05-14,1367.56005859375,1367.56005859375,1332.6300048828125,1337.800048828125
1999-05-17,1337.800048828125,1339.949951171875,1321.18994140625,1339.489990234375
1999-05-18,1339.489990234375,1345.43994140625,1323.4599609375,1333.3199462890625
1999-05-19,1333.3199462890625,1344.22998046875,1327.050048828125,1344.22998046875
1999-05-20,1344.22998046875,1350.489990234375,1338.8299560546875,1338.8299560546875
1999-05-21,1338.8299560546875,1340.8800048828125,1326.18994140625,1330.2900390625
