Date,open,high,low,close,volume
2009-01-02,7.436054122352985,7.602223416083045,7.2461473533845595,7.513204574584961,117919090
2009-01-05,7.4776013388649085,7.560685682067875,7.347039232822353,7.3885817527771,127885266
2009-01-06,7.477600469731395,7.608161167185621,7.424188863628131,7.507273197174072,153337176
2009-01-07,7.335166734551214,7.388578322062163,7.1037174509453695,7.11558723449707,131015946
2009-01-08,7.07404768316983,7.192740006212597,7.0087676718735255,7.0859174728393555,132274643
2009-01-09,7.145263104033549,7.186804926320658,6.84853231845023,6.8604021072387695,125745788
2009-01-12,6.836658539137798,6.854462861760665,6.403433491631311,6.498386859893799,179488048
2009-01-13,6.403438122386282,6.6645609448260625,6.338156720069803,6.5874104499816895,253377222
2009-01-14,6.3678299630793465,6.379699055262384,6.1601187597566485,6.2075958251953125,201367472
2009-01-15,6.189789902626669,6.195725143902402,5.691283281852913,5.922733306884766,326492960
2009-01-16,6.082966349979334,6.148247025641122,5.483571878646632,5.744694232940674,250760855
2009-01-20,5.424228892532611,5.489509257703344,4.78922609494901,4.795160293579102,300320300
2009-01-21,5.080018982777295,5.513245240508161,4.872307844440627,5.501376152038574,389759343
2009-01-22,5.281796484295857,5.436096402675077,5.020673706278655,5.16310453414917,289483314
2009-01-23,4.931656133968079,5.394555314722406,4.913852841853632,5.335209846496582,284052758
2009-01-26,5.442030190572752,5.578526114577162,5.163104146108781,5.240253925323486,248432049
2009-01-27,5.347076043582492,5.447964329974199,5.258056496053246,5.424225807189941,166844939
2009-01-28,5.898995549160525,6.237268137216123,5.809977015406434,6.118576526641846,385065663
2009-01-29,5.8871240439719985,5.940535630019497,5.608198072273488,5.637870788574219,203495871
2009-01-30,5.7150219454178615,5.768433196175363,5.388619199454906,5.483572959899902,282654711
2009-02-02,5.34114214505582,5.536984210657405,5.287730894298318,5.483572959899902,148428194
2009-02-03,5.572593363026258,5.584462804073707,5.263993817798224,5.382686138153076,226112665
2009-02-04,5.436095416199309,5.554786996454098,5.2817955258205345,5.323338031768799,261722787
2009-02-05,5.258056209031489,5.542917073480426,5.068149082183227,5.406421184539795,474387516
2009-02-06,5.554786173413311,5.8693204517444135,5.513244370326497,5.809974670410156,326797509
2009-02-09,5.863387448677035,5.988013587381228,5.774368230761893,5.875256538391113,208984531
2009-02-10,5.804041124779357,5.863387620144821,5.222450834837013,5.275861740112305,399645012
2009-02-11,5.364880145691445,5.542917862977469,5.341141620821842,5.531048774719238,225005627
2009-02-12,5.353010907127104,5.4895068205593045,5.133430327753956,5.459834098815918,282216229
2009-02-13,5.341140769813572,5.43015961427314,5.234318295803325,5.252121925354004,209027739
2009-02-17,4.919785610494915,4.985066651630716,4.7298784255981445,4.7298784255981445,274266185
2009-02-18,4.872308553005824,4.884177643201497,4.581513404739431,4.7298784255981445,269314979
2009-02-19,4.818896850004039,4.842635376537895,4.450951953024872,4.480624675750732,257146298
2009-02-20,4.261043073104778,4.528100649138855,4.065201756397806,4.415343284606934,503483309
2009-02-23,4.57557973757009,4.611187360631518,4.261044979095459,4.261044979095459,262755965
2009-02-24,4.320389941030044,4.777354717254639,4.2669786953583895,4.777354717254639,327940739
2009-02-25,4.706138984911521,4.967261357089188,4.468755136878418,4.747681140899658,400245986
2009-02-26,4.973196341735766,5.080018475651406,4.777354311419118,4.824831008911133,388346771
2009-02-27,4.480623628963517,4.735811771612833,4.474689434157891,4.51029634475708,308811984
2009-03-02,4.338192597320474,4.4153423381814765,4.177958225387384,4.225435256958008,230782341
2009-03-03,4.332258754485683,4.361931470949802,4.059266976191041,4.1423516273498535,234076127
2009-03-04,4.290717846281081,4.296652042940193,3.976183477096881,4.08894157409668,285063778
2009-03-05,3.9761821086809266,3.988051194620756,3.614171503985396,3.703191041946411,346455471
2009-03-06,3.7566020633489683,3.845620899540344,3.489544858068733,3.6675832271575928,265816601
2009-03-09,3.5904348234912336,3.8278197991015297,3.5429588037582813,3.715062379837036,300571670
2009-03-10,3.9524451107607246,4.290717265883492,3.9168374971502673,4.266978740692139,435885036
2009-03-11,4.433147190710517,4.545904571141038,4.278848002511688,4.379735946655273,511086088
2009-03-12,4.361933174513007,4.884178065188774,4.308521915664607,4.8307671546936035,476439962
2009-03-13,4.91978474102743,4.985065770626195,4.652727820349024,4.860439300537109,341559661
2009-03-16,4.97913196280854,5.151235519484792,4.747682256008558,4.765486240386963,353656206
2009-03-17,4.759549985248379,5.091887912853945,4.670531133879357,5.074084281921387,276164140
2009-03-18,5.014739003238041,5.608199390779712,4.961327752986472,5.584461212158203,509248328
2009-03-19,5.744692998911808,5.75656243179805,5.1274943328303095,5.139363765716553,508014866
2009-03-20,5.136967808772145,5.160944438307208,4.8492496617403065,4.879220008850098,375016395
2009-03-23,5.3048045666748855,5.766352608570443,5.190916161915685,5.682434558868408,457828227
2009-03-24,5.526586629309352,5.796321885748021,5.364744982859988,5.406703472137451,368470429
2009-03-25,5.53257989422764,5.730386295704138,5.208896627839329,5.586526870727539,440502517
2009-03-26,5.688427249415873,5.724391312684919,5.466644226601732,5.652462482452393,306281294
2009-03-27,5.502608119679927,5.6884259822915455,5.466643008880632,5.478631496429443,245167807
2009-03-30,5.172931009056712,5.2568483073731205,4.957141760501561,5.0050950050354,273044294
2009-03-31,5.136968773589812,5.3707392841887565,5.059044449079805,5.280827522277832,300060805
2009-04-01,5.130972252475471,5.466643607341302,5.118984115461396,5.430678844451904,214623004
2009-04-02,5.748368876386635,5.766351790564554,5.502610240544206,5.580533504486084,293319479
2009-04-03,5.5265843668062535,5.826289850033768,5.496612974050427,5.808307647705078,224946170
2009-04-06,5.616497715488912,5.730386085565396,5.562550740967301,5.652462482452393,222197593
2009-04-07,5.47863352862973,5.640475179870244,5.4726391067082325,5.4846272468566895,212819958
2009-04-08,5.568545834287398,5.628487244653723,5.400710448217371,5.514598846435547,154755288
2009-04-09,6.012110735420716,6.401728811590627,5.928193050068316,6.371758460998535,384778225
2009-04-13,6.245882543717767,6.749389437125558,6.2039240464223315,6.6414947509765625,307171184
2009-04-14,6.539592968848659,6.671464605137929,6.161963082741273,6.203922271728516,393041928
2009-04-15,6.1200061109770445,6.551582727764805,6.030094345133537,6.5036301612854,237804457
2009-04-16,6.6235114446000685,6.683452842454798,6.34778143668499,6.575558185577393,267621000
2009-04-17,6.545588250445854,6.791347223053253,6.425705447191534,6.659476280212402,281153137
2009-04-20,6.347781178225898,6.383745593257716,5.898221416314365,5.91620397567749,325535488
2009-04-21,5.664450185872611,6.359768843159908,5.640473910969484,6.353774070739746,356329199
2009-04-22,6.143981888490619,6.50962369627233,6.1080174665913844,6.1259989738464355,299510302
2009-04-23,6.21591129722733,6.455677650153086,6.125999530612973,6.413717746734619,208109536
2009-04-24,6.44968292627516,6.683454506481818,6.329800804412261,6.557577610015869,288261916
2009-04-27,6.371756734252452,6.545586831662258,6.311815345617842,6.449680328369141,157074123
2009-04-28,6.197928298918095,6.383745858354433,6.179946090655442,6.251874923706055,166197310
2009-04-29,6.335793180988593,6.581552133596028,6.323804338683214,6.521610736846924,192158977
2009-04-30,6.635500244334647,6.683453508133517,6.377752418995706,6.431699752807617,215537513
2009-05-01,6.437694920679109,6.533601464632361,6.323806163620116,6.383747577667236,137526705
2009-05-04,6.467661631791716,7.0371029232070255,6.461666861091685,7.031108856201172,260737864
2009-05-05,6.89924174500257,7.055088260120708,6.857282553617097,6.9292120933532715,200012388
2009-05-06,7.13900571075306,7.528623706912286,7.103040593733686,7.48067045211792,330286040
2009-05-07,7.834326336190209,7.834326336190209,7.150995949046104,7.264883995056152,350441326
2009-05-08,7.378771952034093,7.840320268220569,7.318830548297386,7.804355144500732,368943749
2009-05-11,7.5585944898003286,7.648506232022665,7.318829609309282,7.3488006591796875,254006756
2009-05-12,7.402753052801677,7.420735274524543,6.965181435375359,7.192958354949951,254245447
2009-05-13,6.989153508322835,7.043100135466586,6.791347097712271,6.8273115158081055,237690343
2009-05-14,6.767371265286906,7.1210249551325004,6.761377898280289,7.055089473724365,214387267
2009-05-15,7.079067404028934,7.139008822727431,6.851290575930409,6.911231994628906,188082520
2009-05-18,7.1090365044181345,7.414736881398319,7.055088468405205,7.366783618927002,168822171
2009-05-19,7.366783541393676,7.486666344462982,7.204941546141764,7.216930389404297,194454423
2009-05-20,7.384766573397446,7.414737629350754,6.97716556051128,7.025118827819824,338297881
2009-05-21,6.923218948178951,7.115030610626096,6.905236033072681,7.037106990814209,267674180
2009-05-22,7.103040926212888,7.121023133717086,6.959182562484864,6.989152908325195,118089215
2009-05-26,6.9052352421630045,7.246901442018875,6.899241876073494,7.216930389404297,185271163
2009-05-27,7.282863442244408,7.306840419429481,6.977163140460191,7.001140117645264,211276284
2009-05-28,7.055088593369214,7.222924663144384,6.9352064906092625,7.198948383331299,228614303
2009-05-29,7.258887221073073,7.402746270443039,7.121022240118993,7.330816745758057,231964224
2009-06-01,7.4267286878003365,7.546610847624814,7.3368168920082635,7.408745765686035,236336489
2009-06-02,7.306842053346902,7.4027478724501306,7.246901356216443,7.288859844207764,237238566
2009-06-03,7.240911649905914,7.306847166584741,7.121028764363502,7.192958354949951,172765434
2009-06-04,7.258888427614077,7.462688898712085,7.240906219377492,7.450700759887695,200735723
2009-06-05,7.576576498238197,7.594558703800691,7.330816874106688,7.384764194488525,188049530
2009-06-08,7.312838544866413,7.510644318293625,7.306844473168299,7.43871545791626,114387228
2009-06-09,7.480671679025253,7.516636801943278,7.402748067013132,7.4926605224609375,114763791
2009-06-10,7.534620953460944,7.540615024876388,7.28886191434367,7.3787736892700195,193137006
2009-06-11,7.378774037240393,7.546609452177036,7.366785893844166,7.43871545791626,192736070
2009-06-12,7.432717221320416,7.492659317777698,7.414735718294273,7.48666524887085,101101415
2009-06-15,7.414739877925922,7.432721391039603,7.264885960104228,7.294857025146484,117569979
2009-06-16,7.312835372655314,7.330817579949213,7.139005961425453,7.168976306915283,139644394
2009-06-17,7.121026730085348,7.133014874475914,6.899244651470302,6.95918607711792,255798230
2009-06-18,6.98316124211388,7.162984786423327,6.977166467188536,7.127020359039307,149106352
2009-06-19,7.217998361289522,7.296323833530732,7.115572961381337,7.254148960113525,218644804
2009-06-22,7.157743889181011,7.205944425268553,6.826367237133211,6.83239221572876,163965753
2009-06-23,6.886619474199208,6.983019863461056,6.808294025300833,6.910719394683838,172708561
2009-06-24,7.0071213728912305,7.109546755161196,6.940845168573098,6.9950714111328125,133115662
2009-06-25,6.970967763965438,7.145694255828857,6.928792208736858,7.145694255828857,156577784
2009-06-26,7.109546375129375,7.21197175192432,7.073395784463088,7.1818461418151855,90023153
2009-06-29,7.199922986578308,7.290298417268567,7.1215975190036165,7.272223472595215,137113950
2009-06-30,7.278246096499485,7.296321035317795,7.145695837841947,7.199920654296875,124690329
2009-07-01,7.211969445815165,7.248120024921893,7.151718952186055,7.15774393081665,71842391
2009-07-02,7.085445940167391,7.091470212965219,6.892644454320366,6.910719394683838,125072185
2009-07-06,6.844442821185799,6.928793236835818,6.77816734303438,6.916743278503418,107628053
2009-07-07,6.9227696304459805,6.940844571528819,6.784193667497506,6.808294296264648,119638920
2009-07-08,6.820344577353136,6.838419519284995,6.525116989182503,6.69381856918335,248119375
2009-07-09,6.790215295195822,6.85046577638002,6.723939836625505,6.778165340423584,160788419
2009-07-10,6.72997170364457,6.748046652406999,6.639595545185109,6.687796115875244,117735302
2009-07-13,6.838417725314058,7.121594570585593,6.796242871870421,7.115569591522217,278149374
2009-07-14,7.121597678394312,7.133648349103088,7.001096629894662,7.085447788238525,195259127
2009-07-15,7.199917080579087,7.471043150248643,7.18786712734794,7.386693477630615,222874027
2009-07-16,7.320421192251715,7.4348972231440005,7.242095747497153,7.362597465515137,147851963
2009-07-17,7.3806716354840285,7.410797241565813,7.260171333126748,7.314396858215332,173246139
2009-07-20,7.368624312295048,7.422849856784211,7.320423749713176,7.374650001525879,135604252
2009-07-21,7.380671530361026,7.404772156347845,7.23607131105649,7.308371067047119,156874455
2009-07-22,7.1758209092796665,7.374647363055615,7.163770949776267,7.314396858215332,123101477
2009-07-23,7.32644733215931,7.567448661119528,7.284272470936023,7.52527379989624,156626901
2009-07-24,7.4589964521133245,7.5252726384533055,7.386696701174932,7.483097076416016,89317544
2009-07-27,7.507198447108183,7.621674489574519,7.477073545050391,7.603599548339844,113482936
2009-07-28,7.537322816310618,7.615648256096701,7.513222898629746,7.585522651672363,73711911
2009-07-29,7.537322816310618,7.621673235516919,7.513222898629746,7.585522651672363,124764312
2009-07-30,7.657824955776207,7.850626465612829,7.657824955776207,7.760251045227051,161803625
2009-07-31,7.76025061616898,7.844601051020266,7.7120500645439405,7.83857536315918,161635840
2009-08-03,7.983175431602791,8.049450911670567,7.928950617539078,8.037400245666504,141779933
2009-08-04,7.9952274908690475,8.242253830696885,7.965101878928848,8.200078964233398,123182969
2009-08-05,8.248278782986354,8.525430710025356,8.206102505639222,8.483254432678223,205272204
2009-08-06,8.615806609258044,8.645931512886623,8.350704628032954,8.423005104064941,290627775
2009-08-07,8.543501390593628,8.796553290844557,8.495300860230815,8.645927429199219,233042703
2009-08-10,8.633880232780914,8.706181411016944,8.50735493917624,8.609780311584473,117157348
2009-08-11,8.555559822252421,8.561584805603163,8.278407758823416,8.290457725524902,157646661
2009-08-12,8.266355439236865,8.525433208363427,8.260331164409067,8.45915699005127,128570318
2009-08-13,8.591701955209192,8.639902485764166,8.435051115059364,8.63387680053711,166225254
2009-08-14,8.627856198326597,8.6338804714689,8.43505470145491,8.579655647277832,133410610
2009-08-17,8.326604059174267,8.338654019690894,8.206102332037958,8.21815299987793,141513667
2009-08-18,8.296476170717922,8.423002136020326,8.284426213512578,8.386852264404297,99642556
2009-08-19,8.25430473626734,8.435056306603796,8.236229791430747,8.380830764770508,96251028
2009-08-20,8.404926341784982,8.615803418379931,8.398902070613767,8.59772777557373,111257534
2009-08-21,8.694131576975346,8.808607628284888,8.64593172995947,8.766432762145996,134382361
2009-08-24,8.892958940837735,8.953210170168804,8.676058193328021,8.70015811920166,152575803
2009-08-25,8.766434136040434,8.892959461609848,8.766434136040434,8.808609008789062,116332824
2009-08-26,8.760409022621147,8.844760188308937,8.682083546474122,8.784509658813477,113992570
2009-08-27,8.77848135802883,8.892956684203384,8.682080264349588,8.874881744384766,100287847
2009-08-28,8.959236690817693,8.977312347078831,8.784510769774801,8.88693618774414,99309571
2009-08-31,8.724256953970057,8.862832936294463,8.712207698886775,8.85680866241455,101467637
2009-09-01,8.790533758341002,8.886934171459677,8.362755819933914,8.380830764770508,234730773
2009-09-02,8.308526039123535,8.43505128497914,8.27840044167366,8.308526039123535,129933281
2009-09-03,8.39890688169191,8.501332282090587,8.338656354912407,8.471206665039062,97488183
2009-09-04,8.525431107622735,8.567605972290039,8.447105651631489,8.567605972290039,89279383
2009-09-08,8.694133296630351,8.706183968091299,8.555558001726807,8.603757858276367,99369767
2009-09-09,8.627856781133767,8.76643275585175,8.603756150319715,8.736307144165039,111341365
2009-09-10,8.70618361050458,8.826684661576289,8.603757504896567,8.808609008789062,114235569
2009-09-11,8.838731603796097,8.844756583557755,8.748355492724624,8.75438117980957,80452005
2009-09-14,8.639906937123719,8.892958261434798,8.633881248792171,8.868858337402344,88924363
2009-09-15,8.892961170723298,8.977312347078831,8.778485786795644,8.88693618774414,129108388
2009-09-16,8.941154333057662,9.194206237792969,8.917054421110711,9.194206237792969,153591131
2009-09-17,9.188187224980641,9.296638322145691,9.097811782225495,9.164087295532227,137935027
2009-09-18,9.20457465760489,9.216661965889376,9.095788173528893,9.150181770324707,112413566
2009-09-21,9.065568923950195,9.113918865167216,9.035350654136813,9.065568923950195,103587296
2009-09-22,9.19853066500361,9.28314252939735,9.144137070209203,9.271055221557617,105834240
2009-09-23,9.28918875016445,9.331495048809467,9.071615729896884,9.08370304107666,134086798
2009-09-24,9.138095156345498,9.162270486143983,8.847996874889585,8.902390480041504,163284149
2009-09-25,8.854038354442265,8.932606554275967,8.751294123171949,8.81777572631836,143733037
2009-09-28,8.86612916190853,9.126008476442427,8.854041850932413,9.113921165466309,96599401
2009-09-29,9.150185370744703,9.216665592468047,9.053485447388022,9.071617126464844,127167716
2009-09-30,9.126004367698474,9.156222631533788,8.926561697838995,9.029304504394531,180006914
2009-10-01,8.980963782185047,8.99909404669761,8.624383702525119,8.630427360534668,157511128
2009-10-02,8.485372307383157,8.739208607090918,8.443066730442261,8.636465072631836,158977372
2009-10-05,8.745251003675188,8.926562012101115,8.721075682240368,8.908431053161621,121768797
2009-10-06,9.029304967487304,9.119961182673737,8.890299527684645,9.023262023925781,157014296
2009-10-07,8.980959817241931,9.126008254950753,8.96282814170203,9.119964599609375,120700289
2009-10-08,9.186444359106808,9.240837959833792,9.101832485484659,9.132051467895508,112612372
2009-10-09,9.107878262978296,9.216664780273144,9.089746585499283,9.21062183380127,73837719
2009-10-12,9.252922871105302,9.295228442195086,9.198529284474366,9.283141136169434,91643272
2009-10-13,9.22271148215619,9.252929769749967,9.113924227786539,9.192492485046387,91537160
2009-10-14,9.391932338556467,9.524894180910076,9.32545141737966,9.506762504577637,164466893
2009-10-15,9.404023452426536,9.440286110238967,9.337542504367155,9.422154426574707,103035685
2009-10-16,9.246882052933064,9.271056672395645,9.174357485029606,9.198532104492188,138771615
2009-10-19,9.234793443153132,9.28918632928666,9.156224521929028,9.240837097167969,114214273
2009-10-20,9.222707338691466,9.277100231923294,9.113920133196395,9.168313026428223,131393863
2009-10-21,9.144139817134162,9.295232629550744,8.987003348982183,8.993047714233398,105829686
2009-10-22,9.03535288035718,9.277101226975434,8.999090238130762,9.258970260620117,148468694
2009-10-23,9.277100832656188,9.307319108630635,9.065570772287792,9.126008033752441,108821016
2009-10-26,9.119962437316309,9.150181416374211,8.841952228980347,8.890300750732422,149608600
2009-10-27,8.896352359008693,8.932615021505994,8.769434104542414,8.823827743530273,125341405
2009-10-28,8.78756099853593,8.823823644186445,8.527681661023278,8.551856994628906,145026326
2009-10-29,8.70294543281637,8.920518359121285,8.636463831007237,8.908431053161621,147296659
2009-10-30,8.82986810797297,8.82986810797297,8.443070539572709,8.491419792175293,168815032
2009-11-02,8.557895685685063,8.708988430146352,8.328234742484524,8.563940048217773,209353831
2009-11-03,8.418891258778132,8.62437761459877,8.412848314550367,8.588115692138672,135013126
2009-11-04,8.715036876125811,8.739211499521723,8.455156836556439,8.467244148254395,156933912
2009-11-05,8.539769102060944,8.696905580049732,8.47933183140775,8.684818267822266,128854925
2009-11-06,8.539767351009854,8.690860141903832,8.527680041260849,8.648553848266602,91056947
2009-11-09,8.769431610377538,8.968874423597551,8.715038696376062,8.956787109375,123283911
2009-11-10,8.914476907669014,8.987001470853217,8.841953054000479,8.92656421661377,86729120
2009-11-11,9.017222491456337,9.144140693089348,8.987004209884612,9.047441482543945,123428800
2009-11-12,9.029307626573395,9.089744884657655,8.860083871550042,8.878214836120605,112801454
2009-11-13,8.89030376716091,8.926566412430978,8.787560906341433,8.860085487365723,92111052
