sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct,leg,entry_ts,exit_ts
137353,256,257,-1,-1.1069248191625518,1.0,stop,12.812740865310843,0.004,RULE:ta_C,2016-08-25 16:45:00+00:00,2016-08-26 14:30:00+00:00
166515,258,262,1,1.465730860530016,1.0,target,0.0023344618872085,0.004,RULE:smc_C,2016-09-12 15:15:00+00:00,2016-09-12 18:15:00+00:00
137158,259,261,-1,-1.077110645750479,1.0,stop,8.23492001421937,0.002,RULE:ta_C,2016-09-12 16:15:00+00:00,2016-09-12 17:45:00+00:00
137158,259,261,-1,-1.0601098734590348,1.0,stop,8.23492001421937,0.002,RULE:ta_C,2016-09-12 16:15:00+00:00,2016-09-12 17:45:00+00:00
137161,260,262,-1,-1.0608495847238262,1.0,stop,8.13481311740452,0.002,RULE:ta_C,2016-09-12 17:00:00+00:00,2016-09-12 18:15:00+00:00
137161,260,262,-1,-1.0780595682820802,1.0,stop,8.13481311740452,0.002,RULE:ta_C,2016-09-12 17:00:00+00:00,2016-09-12 18:15:00+00:00
138442,260,262,-1,-1.069339070257288,1.0,stop,19.757980528387638,0.004,RULE:ta_C,2016-09-12 17:00:00+00:00,2016-09-12 18:15:00+00:00
137243,263,264,1,-1.1266795096741278,1.0,stop,3.9074985471079344,0.002,RULE:ta_C,2016-09-13 14:15:00+00:00,2016-09-13 14:30:00+00:00
137243,263,264,1,-1.1625080578647902,1.0,stop,3.9074985471079344,0.002,RULE:ta_C,2016-09-13 14:15:00+00:00,2016-09-13 14:30:00+00:00
167422,265,266,-1,-1.1315054276893868,1.0,stop,0.0009885523531938,0.004,RULE:smc_C,2016-09-26 02:00:00+00:00,2016-09-26 09:30:00+00:00
138116,267,268,-1,-1.1132380800368358,1.0,stop,5.6076542431083,0.002,RULE:ta_C,2016-09-27 03:15:00+00:00,2016-09-27 04:30:00+00:00
139402,267,268,-1,-1.116471154032327,1.0,stop,11.762569121790875,0.004,RULE:ta_C,2016-09-27 03:15:00+00:00,2016-09-27 04:30:00+00:00
138116,267,268,-1,-1.0882722041232027,1.0,stop,5.6076542431083,0.002,RULE:ta_C,2016-09-27 03:15:00+00:00,2016-09-27 04:30:00+00:00
138123,269,273,-1,1.9751420252067091,1.0,target,4.827424639290712,0.002,RULE:ta_C,2016-09-27 05:00:00+00:00,2016-09-27 10:00:00+00:00
138123,269,273,-1,1.9461410546145363,1.0,target,4.827424639290712,0.002,RULE:ta_C,2016-09-27 05:00:00+00:00,2016-09-27 10:00:00+00:00
139410,270,273,-1,1.9326921041879368,1.0,target,9.211400720818348,0.004,RULE:ta_C,2016-09-27 05:15:00+00:00,2016-09-27 10:00:00+00:00
139413,271,272,-1,1.9168741581155695,1.0,target,7.458571076633234,0.004,RULE:ta_C,2016-09-27 06:00:00+00:00,2016-09-27 09:45:00+00:00
167643,274,278,1,1.4645136856032297,1.0,target,0.0022543902166205,0.004,RULE:smc_C,2016-09-28 09:15:00+00:00,2016-09-29 15:15:00+00:00
139622,275,277,1,-1.2319282723053142,1.0,stop,5.906998687061787,0.004,RULE:ta_C,2016-09-29 12:00:00+00:00,2016-09-29 13:00:00+00:00
139623,276,277,1,-1.246606955504376,1.0,stop,5.555398862120455,0.004,RULE:ta_C,2016-09-29 12:15:00+00:00,2016-09-29 13:00:00+00:00
139725,279,279,-1,-1.139304769082217,1.0,stop,9.83455203311405,0.004,RULE:ta_C,2016-09-30 14:30:00+00:00,2016-09-30 14:30:00+00:00
139813,280,280,1,-1.276916996281514,1.0,stop,4.947330855081418,0.004,RULE:ta_C,2016-10-03 13:45:00+00:00,2016-10-03 13:45:00+00:00
140352,281,282,1,1.883043797924157,1.0,target,5.301129730580215,0.004,RULE:ta_C,2016-10-11 10:15:00+00:00,2016-10-11 12:30:00+00:00
139278,283,285,-1,-1.1030387417212253,1.0,stop,6.162730536034815,0.002,RULE:ta_C,2016-10-13 19:15:00+00:00,2016-10-14 10:15:00+00:00
139278,283,285,-1,-1.0803215388220575,1.0,stop,6.162730536034815,0.002,RULE:ta_C,2016-10-13 19:15:00+00:00,2016-10-14 10:15:00+00:00
139280,284,286,-1,-1.087765856430322,1.0,stop,5.640006491510576,0.002,RULE:ta_C,2016-10-13 19:45:00+00:00,2016-10-14 10:30:00+00:00
139280,284,286,-1,-1.1125885228954633,1.0,stop,5.640006491510576,0.002,RULE:ta_C,2016-10-13 19:45:00+00:00,2016-10-14 10:30:00+00:00
139821,287,288,-1,-1.1629735572829007,1.0,stop,3.8963376058468384,0.002,RULE:ta_C,2016-10-21 17:15:00+00:00,2016-10-21 20:00:00+00:00
139821,287,288,-1,-1.1270423792992692,1.0,stop,3.8963376058468384,0.002,RULE:ta_C,2016-10-21 17:15:00+00:00,2016-10-21 20:00:00+00:00
141303,289,291,1,-1.1474244769313298,1.0,stop,9.2928937481538,0.004,RULE:ta_C,2016-10-25 17:30:00+00:00,2016-10-25 21:30:00+00:00
141304,290,291,1,-1.1517247687123728,1.0,stop,9.02950791506646,0.004,RULE:ta_C,2016-10-25 17:45:00+00:00,2016-10-25 21:30:00+00:00
141469,292,293,-1,-1.1492836376855005,1.0,stop,9.177161149343192,0.004,RULE:ta_C,2016-10-27 12:45:00+00:00,2016-10-27 13:15:00+00:00
141838,294,295,-1,-1.1539030044430607,1.0,stop,8.901710560867286,0.004,RULE:ta_C,2016-11-02 12:45:00+00:00,2016-11-02 15:00:00+00:00
141847,295,296,-1,1.9427402927139328,1.0,target,10.82785835600771,0.004,RULE:ta_C,2016-11-02 15:00:00+00:00,2016-11-02 17:30:00+00:00
140626,297,298,-1,1.950427773104058,1.0,target,5.244872306135676,0.002,RULE:ta_C,2016-11-03 12:30:00+00:00,2016-11-03 20:15:00+00:00
140626,297,298,-1,1.9771205106634115,1.0,target,5.244872306135676,0.002,RULE:ta_C,2016-11-03 12:30:00+00:00,2016-11-03 20:15:00+00:00
142959,299,301,1,1.959258043928412,1.0,target,15.217727860454032,0.004,RULE:ta_C,2016-11-18 16:00:00+00:00,2016-11-21 14:30:00+00:00
142960,300,302,1,1.95916673123559,1.0,target,15.183697479061266,0.004,RULE:ta_C,2016-11-18 16:15:00+00:00,2016-11-21 14:45:00+00:00
143145,303,304,1,-1.1079250412821249,1.0,stop,12.693995607735816,0.004,RULE:ta_C,2016-11-22 16:45:00+00:00,2016-11-23 14:15:00+00:00
173510,305,306,-1,-1.0582683887185036,1.0,stop,0.0022310553433722,0.004,RULE:smc_C,2016-12-22 12:00:00+00:00,2016-12-22 15:00:00+00:00
145549,307,307,-1,-1.33214443583082,1.0,stop,4.124711577880589,0.004,RULE:ta_C,2016-12-30 05:00:00+00:00,2016-12-30 05:00:00+00:00
145651,308,309,-1,-1.301244630294878,1.0,stop,4.547798905689888,0.004,RULE:ta_C,2017-01-03 07:45:00+00:00,2017-01-03 08:15:00+00:00
174540,310,311,1,-1.0759838042343903,1.0,stop,0.001710890910372,0.004,RULE:smc_C,2017-01-09 07:00:00+00:00,2017-01-09 10:00:00+00:00
146036,312,314,1,1.8284495810632435,1.0,target,3.614097848566416,0.004,RULE:ta_C,2017-01-09 12:00:00+00:00,2017-01-09 14:30:00+00:00
174567,313,315,1,1.4708032594187803,1.0,target,0.0027400318805264,0.004,RULE:smc_C,2017-01-09 13:45:00+00:00,2017-01-09 16:30:00+00:00
147258,316,317,1,1.9393815698509875,1.0,target,10.22791250904902,0.004,RULE:ta_C,2017-01-26 23:45:00+00:00,2017-01-27 14:15:00+00:00
176285,318,319,-1,-1.052861667963929,1.0,stop,0.0024592489228454,0.004,RULE:smc_C,2017-02-02 11:15:00+00:00,2017-02-02 13:45:00+00:00
147866,320,320,1,-1.263810081128638,1.0,stop,5.193129823313939,0.004,RULE:ta_C,2017-02-06 13:30:00+00:00,2017-02-06 13:30:00+00:00
178072,321,322,1,-1.0710225885893645,1.0,stop,0.0018304035741605,0.004,RULE:smc_C,2017-03-01 02:00:00+00:00,2017-03-01 03:45:00+00:00
149076,323,324,1,-1.1223752784012602,1.0,stop,11.195071569176434,0.004,RULE:ta_C,2017-03-02 16:45:00+00:00,2017-03-02 20:30:00+00:00
149992,325,326,1,-1.138971885093807,1.0,stop,9.858109063392476,0.004,RULE:ta_C,2017-03-16 15:30:00+00:00,2017-03-16 16:00:00+00:00
150366,327,328,-1,-1.0762702650741178,1.0,stop,17.96243921099085,0.004,RULE:ta_C,2017-03-22 17:00:00+00:00,2017-03-24 14:30:00+00:00
150723,329,330,1,-1.2437358492864916,1.0,stop,5.620839133884147,0.004,RULE:ta_C,2017-03-28 14:00:00+00:00,2017-03-28 14:45:00+00:00
151363,331,332,-1,-1.1725792333833,1.0,stop,7.938382696122062,0.004,RULE:ta_C,2017-04-06 12:00:00+00:00,2017-04-06 14:30:00+00:00
151918,333,334,-1,-1.1996901182617636,1.0,stop,6.860629919624444,0.004,RULE:ta_C,2017-04-17 13:45:00+00:00,2017-04-17 14:30:00+00:00
151998,335,336,1,1.918636928467292,1.0,target,7.620164631453917,0.004,RULE:ta_C,2017-04-18 11:00:00+00:00,2017-04-18 14:45:00+00:00
153747,337,339,1,1.874228548492884,1.0,target,4.929576565830757,0.004,RULE:ta_C,2017-05-15 11:00:00+00:00,2017-05-15 14:30:00+00:00
153748,338,339,1,1.8589829997966425,1.0,target,4.3966330237199145,0.004,RULE:ta_C,2017-05-15 11:15:00+00:00,2017-05-15 14:30:00+00:00
154043,340,342,-1,-1.05548266197455,1.0,stop,24.692398512321237,0.004,RULE:ta_C,2017-05-18 16:00:00+00:00,2017-05-19 13:15:00+00:00
154058,341,343,-1,-1.069896840831084,1.0,stop,19.600313600879417,0.004,RULE:ta_C,2017-05-18 19:45:00+00:00,2017-05-19 14:30:00+00:00
183961,344,345,-1,1.4618892806662722,1.0,target,0.0020991469433926,0.004,RULE:smc_C,2017-05-25 10:15:00+00:00,2017-05-25 13:30:00+00:00
155621,346,347,-1,-1.1396894457272586,1.0,stop,9.807469654328088,0.004,RULE:ta_C,2017-06-13 01:30:00+00:00,2017-06-13 05:30:00+00:00
185298,348,349,-1,-1.0982587190055166,1.0,stop,0.0013230378058644,0.004,RULE:smc_C,2017-06-14 08:30:00+00:00,2017-06-14 13:30:00+00:00
156226,350,350,-1,-1.1199953734696269,1.0,stop,11.417106846596653,0.004,RULE:ta_C,2017-06-21 14:30:00+00:00,2017-06-21 14:30:00+00:00
156681,351,351,-1,-1.094194642041488,1.0,stop,14.544351677631312,0.004,RULE:ta_C,2017-06-28 13:15:00+00:00,2017-06-28 13:15:00+00:00
156692,352,355,-1,-1.0481907481588926,1.0,stop,28.42869331438669,0.004,RULE:ta_C,2017-06-28 16:00:00+00:00,2017-06-28 18:15:00+00:00
156696,353,354,-1,-1.0552603078415697,1.0,stop,24.791754760537515,0.004,RULE:ta_C,2017-06-28 17:00:00+00:00,2017-06-28 17:45:00+00:00
156764,356,356,1,-1.1895477963940708,1.0,stop,7.227728446664514,0.004,RULE:ta_C,2017-06-29 11:00:00+00:00,2017-06-29 11:00:00+00:00
156777,357,358,1,-1.1081132112305687,1.0,stop,12.671901837031328,0.004,RULE:ta_C,2017-06-29 14:15:00+00:00,2017-06-29 14:30:00+00:00
156861,359,360,-1,1.952088946403528,1.0,target,12.940646332303912,0.004,RULE:ta_C,2017-06-30 12:15:00+00:00,2017-06-30 13:30:00+00:00
157027,361,362,-1,1.9488581719939773,1.0,target,12.123148979480902,0.004,RULE:ta_C,2017-07-04 11:15:00+00:00,2017-07-04 16:00:00+00:00
157194,363,364,1,-1.1237075281362991,1.0,stop,11.074507919118332,0.004,RULE:ta_C,2017-07-06 10:45:00+00:00,2017-07-06 11:00:00+00:00
157197,365,366,1,-1.1118171160093588,1.0,stop,12.252149303200897,0.004,RULE:ta_C,2017-07-06 11:30:00+00:00,2017-07-06 12:45:00+00:00
187212,367,368,-1,1.4551018646022331,1.0,target,0.0017818111886218,0.004,RULE:smc_C,2017-07-12 07:00:00+00:00,2017-07-12 09:00:00+00:00
159321,369,371,1,-1.2621685941580565,1.0,stop,5.225644987721353,0.004,RULE:ta_C,2017-08-08 12:45:00+00:00,2017-08-08 13:30:00+00:00
159323,370,371,1,-1.2529980156255582,1.0,stop,5.41506223522174,0.004,RULE:ta_C,2017-08-08 13:15:00+00:00,2017-08-08 13:30:00+00:00
159326,372,373,1,-1.21604903354717,1.0,stop,6.341153105417106,0.004,RULE:ta_C,2017-08-08 14:00:00+00:00,2017-08-08 14:30:00+00:00
159612,374,376,-1,-1.0536189239599287,1.0,stop,25.55068059597488,0.004,RULE:ta_C,2017-08-11 16:00:00+00:00,2017-08-13 23:00:00+00:00
159626,375,377,-1,-1.0871434874549728,1.0,stop,15.721197762573864,0.004,RULE:ta_C,2017-08-11 19:30:00+00:00,2017-08-14 00:15:00+00:00
160062,378,379,-1,1.929656179126996,1.0,target,8.813851626276119,0.004,RULE:ta_C,2017-08-18 13:45:00+00:00,2017-08-18 14:15:00+00:00
190357,380,383,-1,-1.0508546579306233,1.0,stop,0.0025563046786678,0.004,RULE:smc_C,2017-08-28 01:15:00+00:00,2017-08-28 16:00:00+00:00
160614,381,382,-1,-1.176895963375491,1.0,stop,7.744665134568095,0.004,RULE:ta_C,2017-08-28 13:30:00+00:00,2017-08-28 14:00:00+00:00
161085,384,385,-1,-1.1940837304292726,1.0,stop,7.058809087036025,0.004,RULE:ta_C,2017-09-04 16:00:00+00:00,2017-09-04 17:30:00+00:00
161227,386,387,-1,1.924520544317834,1.0,target,8.214155685101105,0.004,RULE:ta_C,2017-09-06 09:00:00+00:00,2017-09-06 10:30:00+00:00
161406,388,389,1,-1.2400377350150378,1.0,stop,5.707435957576308,0.004,RULE:ta_C,2017-09-08 07:15:00+00:00,2017-09-08 08:00:00+00:00
161626,390,391,1,-1.093417632086762,1.0,stop,14.665325692772967,0.004,RULE:ta_C,2017-09-12 16:00:00+00:00,2017-09-14 14:30:00+00:00
162074,392,394,-1,-1.2943264350354902,1.0,stop,4.654695728689148,0.004,RULE:ta_C,2017-09-19 13:00:00+00:00,2017-09-19 14:30:00+00:00
162075,393,394,-1,-1.2953178350004846,1.0,stop,4.639069631530219,0.004,RULE:ta_C,2017-09-19 13:15:00+00:00,2017-09-19 14:30:00+00:00
162389,395,397,-1,-1.1789638776936793,1.0,stop,7.65517610400093,0.004,RULE:ta_C,2017-09-24 23:30:00+00:00,2017-09-25 00:45:00+00:00
162390,396,397,-1,-1.1803544594098174,1.0,stop,7.596152623467788,0.004,RULE:ta_C,2017-09-24 23:45:00+00:00,2017-09-25 00:45:00+00:00
162526,398,399,-1,-1.24014088765293,1.0,stop,5.70498432561817,0.004,RULE:ta_C,2017-09-26 10:45:00+00:00,2017-09-26 12:15:00+00:00
162541,400,400,-1,-1.1782317741794437,1.0,stop,7.686620448611393,0.004,RULE:ta_C,2017-09-26 14:30:00+00:00,2017-09-26 14:30:00+00:00
162722,401,402,1,1.9294934988479628,1.0,target,8.793515347798348,0.004,RULE:ta_C,2017-09-28 13:30:00+00:00,2017-09-28 15:15:00+00:00
163080,403,404,1,-1.350922129393337,1.0,stop,3.904000019515479,0.004,RULE:ta_C,2017-10-04 10:45:00+00:00,2017-10-04 11:45:00+00:00
205749,405,406,-1,-1.059990551922929,1.0,stop,0.0021670079009628,0.004,RULE:smc_C,2018-04-11 09:15:00+00:00,2018-04-11 12:15:00+00:00
209389,407,408,-1,-1.1047794422808297,1.0,stop,0.0012407013930431,0.004,RULE:smc_C,2018-06-04 07:15:00+00:00,2018-06-04 08:15:00+00:00
209521,409,410,1,1.4702272643992509,1.0,target,0.0026870221491537,0.004,RULE:smc_C,2018-06-05 16:15:00+00:00,2018-06-05 17:15:00+00:00
210065,411,412,1,1.9593979079749368,1.0,target,0.0019703418225498,0.004,RULE:smc_C,2018-06-13 08:15:00+00:00,2018-06-13 17:00:00+00:00
214212,413,414,1,0.1153702096303492,1.0,time,0.003640454510271,0.004,RULE:smc_C,2018-08-13 13:00:00+00:00,2018-08-14 13:00:00+00:00
220724,415,417,-1,-1.0397365049593603,1.0,stop,0.0032715509361747,0.004,RULE:smc_C,2018-11-15 09:00:00+00:00,2018-11-15 19:30:00+00:00
187772,416,417,1,1.4952949041751185,1.0,target,25.50426271137985,0.0025,RULE:smc_B,2018-11-15 16:15:00+00:00,2018-11-15 19:30:00+00:00
189473,418,419,-1,1.493252772405274,1.0,target,17.785082586186945,0.0025,RULE:smc_B,2018-12-12 19:15:00+00:00,2018-12-13 17:15:00+00:00
213639,420,421,-1,-1.1263205304383457,1.0,stop,1.7811831474989503,0.005,RULE:smc_B,2018-12-17 08:30:00+00:00,2018-12-17 10:00:00+00:00
190456,422,423,-1,0.0974982710831873,1.0,time,37.24168602848522,0.0025,RULE:smc_B,2018-12-28 20:30:00+00:00,2019-01-03 01:45:00+00:00
191567,424,425,1,1.4843202335073002,1.0,target,7.653175195950553,0.0025,RULE:smc_B,2019-01-17 09:00:00+00:00,2019-01-17 14:45:00+00:00
191752,426,427,1,-1.1218979503547752,1.0,stop,4.060773774779136,0.0025,RULE:smc_B,2019-01-21 10:45:00+00:00,2019-01-21 14:30:00+00:00
193420,428,429,1,1.4736567944033965,1.0,target,4.555254278373468,0.0025,RULE:smc_B,2019-02-15 08:30:00+00:00,2019-02-15 09:45:00+00:00
218005,430,431,-1,-1.0817129215302654,1.0,stop,2.753542472674553,0.005,RULE:smc_B,2019-02-25 07:15:00+00:00,2019-02-25 14:30:00+00:00
194731,432,433,1,-1.0810295417266187,1.0,stop,6.108883124009935,0.0025,RULE:smc_B,2019-03-08 08:30:00+00:00,2019-03-08 10:15:00+00:00
195198,434,435,-1,-1.0980039521183549,1.0,stop,5.050816720148305,0.0025,RULE:smc_B,2019-03-15 13:00:00+00:00,2019-03-15 15:30:00+00:00
195423,436,437,1,-1.084281181495448,1.0,stop,5.87319720982714,0.0025,RULE:smc_B,2019-03-20 02:30:00+00:00,2019-03-20 13:30:00+00:00
229696,438,439,1,-1.067323510713313,1.0,stop,0.0019309747608631,0.004,RULE:smc_C,2019-03-28 09:00:00+00:00,2019-03-28 11:15:00+00:00
229801,440,442,1,0.0390004984352699,1.0,time,0.0023076628148523,0.004,RULE:smc_C,2019-03-29 11:15:00+00:00,2019-04-01 13:15:00+00:00
196159,441,443,-1,-1.0976137661208083,1.0,stop,5.071006064732501,0.0025,RULE:smc_B,2019-04-01 10:30:00+00:00,2019-04-01 15:00:00+00:00
229905,444,445,-1,1.335409569905319,1.0,time,0.0025535237105134,0.004,RULE:smc_C,2019-04-01 15:15:00+00:00,2019-04-02 15:15:00+00:00
196291,446,447,-1,-1.06506952073304,1.0,stop,7.607248284966317,0.0025,RULE:smc_B,2019-04-02 23:00:00+00:00,2019-04-03 01:45:00+00:00
196842,448,449,-1,1.4734371254724454,1.0,target,4.517583361518064,0.0025,RULE:smc_B,2019-04-11 03:15:00+00:00,2019-04-11 16:30:00+00:00
197304,450,451,1,-1.1230013343054592,1.0,stop,4.024346587742912,0.0025,RULE:smc_B,2019-04-18 07:30:00+00:00,2019-04-18 08:45:00+00:00
198936,452,453,1,1.4888361087566249,1.0,target,10.748940256022706,0.0025,RULE:smc_B,2019-05-15 15:00:00+00:00,2019-05-15 15:15:00+00:00
199645,454,455,-1,1.4625932987144137,1.0,target,3.2079813476098025,0.0025,RULE:smc_B,2019-05-28 07:15:00+00:00,2019-05-28 08:00:00+00:00
199658,456,457,1,-1.0689533372231108,1.0,stop,7.178767844090544,0.0025,RULE:smc_B,2019-05-28 10:30:00+00:00,2019-05-28 11:15:00+00:00
199679,458,459,-1,1.4910021989723756,1.0,target,13.336591866369872,0.0025,RULE:smc_B,2019-05-28 15:45:00+00:00,2019-05-28 20:30:00+00:00
200629,460,461,1,-1.101877988829376,1.0,stop,4.858753158437594,0.0025,RULE:smc_B,2019-06-12 08:30:00+00:00,2019-06-12 10:00:00+00:00
200642,462,463,1,1.4793857116604476,1.0,target,5.82120507986474,0.0025,RULE:smc_B,2019-06-12 11:45:00+00:00,2019-06-12 14:30:00+00:00
236860,464,465,-1,1.035774185479806,1.0,time,0.0019695412654592,0.004,RULE:smc_C,2019-07-11 14:00:00+00:00,2019-07-12 14:00:00+00:00
237696,466,467,1,-1.1770035385175557,1.0,stop,0.0007344485940161,0.004,RULE:smc_C,2019-07-24 07:00:00+00:00,2019-07-24 08:15:00+00:00
203503,468,469,-1,1.4820119037715604,1.0,target,6.671078388510978,0.0025,RULE:smc_B,2019-07-28 23:00:00+00:00,2019-07-30 10:15:00+00:00
203978,470,471,1,-1.0655757523151284,1.0,stop,7.548521862490361,0.0025,RULE:smc_B,2019-08-05 06:30:00+00:00,2019-08-05 09:00:00+00:00
204533,472,473,1,1.4904485931714373,1.0,target,12.563594259345336,0.0025,RULE:smc_B,2019-08-13 11:45:00+00:00,2019-08-13 14:45:00+00:00
204745,474,475,1,1.4953395244190557,1.0,target,25.748445178138358,0.0025,RULE:smc_B,2019-08-15 20:15:00+00:00,2019-08-16 15:45:00+00:00
241351,476,477,1,-1.099404235182588,1.0,stop,0.0013077913608139,0.004,RULE:smc_C,2019-09-16 08:45:00+00:00,2019-09-16 09:15:00+00:00
206678,478,479,-1,-1.0434520946107009,1.0,stop,11.391855891754858,0.0025,RULE:smc_B,2019-09-16 17:00:00+00:00,2019-09-16 23:00:00+00:00
207559,480,481,1,1.484558875965017,1.0,target,7.771454961965901,0.0025,RULE:smc_B,2019-09-30 14:45:00+00:00,2019-09-30 17:15:00+00:00
232548,482,483,1,-1.0851006275755746,1.0,stop,2.643928798293473,0.005,RULE:smc_B,2019-10-07 07:45:00+00:00,2019-10-07 08:15:00+00:00
243402,484,485,-1,-1.0473900575870465,1.0,stop,0.0027431914333786,0.004,RULE:smc_C,2019-10-15 17:30:00+00:00,2019-10-16 07:15:00+00:00
243785,486,487,1,-1.074099070530805,1.0,stop,0.0017544079712317,0.004,RULE:smc_C,2019-10-21 17:15:00+00:00,2019-10-22 09:15:00+00:00
244532,488,489,-1,0.0273398382222743,1.0,time,0.0021945996721708,0.004,RULE:smc_C,2019-10-31 11:00:00+00:00,2019-11-01 11:00:00+00:00
210837,490,491,1,-1.069430430510657,1.0,stop,7.129438725344244,0.002,RULE:smc_C,2019-11-20 12:00:00+00:00,2019-11-20 17:45:00+00:00
212162,492,494,-1,-1.1074665513059077,1.0,stop,4.606084348896275,0.002,RULE:smc_C,2019-12-11 15:45:00+00:00,2019-12-11 19:45:00+00:00
212163,493,494,-1,-1.069550932740726,1.0,stop,7.117086435710007,0.002,RULE:smc_C,2019-12-11 16:00:00+00:00,2019-12-11 19:45:00+00:00
247424,495,496,-1,-1.042013580459029,1.0,stop,0.0030942375912683,0.004,RULE:smc_C,2019-12-12 15:00:00+00:00,2019-12-12 22:00:00+00:00
213996,497,498,-1,-1.108149577591991,1.0,stop,4.576994298280624,0.002,RULE:smc_C,2020-01-13 11:45:00+00:00,2020-01-13 16:15:00+00:00
214208,499,500,-1,-1.041870035897106,1.0,stop,11.822297005343898,0.002,RULE:smc_C,2020-01-15 20:15:00+00:00,2020-01-16 08:00:00+00:00
214624,501,502,-1,1.4897018270823763,1.0,target,11.652552443978948,0.002,RULE:smc_C,2020-01-22 16:15:00+00:00,2020-01-23 14:30:00+00:00
215190,503,504,-1,1.4882833162478055,1.0,target,10.241805833267335,0.002,RULE:smc_C,2020-01-31 02:00:00+00:00,2020-01-31 10:15:00+00:00
215566,505,506,-1,1.4830350335668534,1.0,target,7.073400379121267,0.002,RULE:smc_C,2020-02-06 07:00:00+00:00,2020-02-06 14:30:00+00:00
252259,507,508,1,0.3714007706490224,1.0,time,0.0022078575619726,0.004,RULE:smc_C,2020-02-24 14:30:00+00:00,2020-02-25 14:30:00+00:00
217187,509,509,-1,-1.011108449900698,1.0,stop,44.56067267935305,0.002,RULE:smc_C,2020-03-03 15:00:00+00:00,2020-03-03 15:00:00+00:00
217572,510,511,-1,-1.0144000643315485,1.0,stop,34.374846431451715,0.002,RULE:smc_C,2020-03-10 07:30:00+00:00,2020-03-10 08:45:00+00:00
217572,510,511,-1,-1.018472809799057,1.0,stop,34.374846431451715,0.004,RULE:smc_C,2020-03-10 07:30:00+00:00,2020-03-10 08:45:00+00:00
218272,512,513,-1,-1.0160969748367643,1.0,stop,30.751119699177707,0.002,RULE:smc_C,2020-03-23 11:45:00+00:00,2020-03-23 12:00:00+00:00
254462,514,515,-1,-1.0277421918045069,1.0,stop,0.00468600321547,0.004,RULE:smc_C,2020-03-26 12:15:00+00:00,2020-03-26 13:00:00+00:00
219378,516,517,-1,-1.0200481636729677,1.0,stop,24.69054064375223,0.002,RULE:smc_C,2020-04-09 02:45:00+00:00,2020-04-09 08:00:00+00:00
256647,518,519,1,1.4640881199279367,1.0,target,0.0022276750712955,0.004,RULE:smc_C,2020-04-28 08:30:00+00:00,2020-04-28 10:15:00+00:00
257130,520,521,1,-1.0413686097663708,1.0,stop,0.0031424793033723,0.004,RULE:smc_C,2020-05-05 09:15:00+00:00,2020-05-05 09:30:00+00:00
221063,522,523,1,1.4928248569995572,1.0,target,16.72440535231499,0.002,RULE:smc_C,2020-05-07 01:15:00+00:00,2020-05-07 08:00:00+00:00
221137,524,525,-1,-1.025369758763728,1.0,stop,19.51141926929631,0.002,RULE:smc_C,2020-05-07 19:45:00+00:00,2020-05-08 01:00:00+00:00
223632,526,527,-1,-1.0236347929529357,1.0,stop,20.94369944283835,0.002,RULE:smc_C,2020-06-17 01:30:00+00:00,2020-06-17 08:15:00+00:00
224393,528,529,-1,1.4910451208019275,1.0,target,13.400515779777834,0.002,RULE:smc_C,2020-06-29 13:45:00+00:00,2020-06-29 14:30:00+00:00
261826,530,531,-1,1.4395102912904705,1.0,target,0.0013225390187305,0.004,RULE:smc_C,2020-07-13 07:15:00+00:00,2020-07-13 09:45:00+00:00
262310,532,533,-1,1.465370846711152,1.0,target,0.0023101922051866,0.004,RULE:smc_C,2020-07-20 08:15:00+00:00,2020-07-20 14:30:00+00:00
226169,534,535,-1,-1.0384276328521258,1.0,stop,12.881355505420288,0.002,RULE:smc_C,2020-07-27 16:30:00+00:00,2020-07-27 20:15:00+00:00
227255,536,537,-1,1.4882775079488906,1.0,target,10.236731189629154,0.002,RULE:smc_C,2020-08-12 21:00:00+00:00,2020-08-14 08:45:00+00:00
227666,538,539,-1,-1.1081821495751505,1.0,stop,4.5756162356169625,0.002,RULE:smc_C,2020-08-19 12:30:00+00:00,2020-08-19 16:30:00+00:00
228010,540,541,-1,1.4864671221617114,1.0,target,8.8672935227778,0.002,RULE:smc_C,2020-08-25 09:30:00+00:00,2020-08-25 15:00:00+00:00
265117,542,543,-1,-1.0363846094576363,1.0,stop,0.0035729392712451,0.004,RULE:smc_C,2020-08-28 14:00:00+00:00,2020-08-31 01:00:00+00:00
231651,544,545,1,-1.0280741470260926,1.0,stop,17.631880303965772,0.002,RULE:smc_C,2020-10-21 10:45:00+00:00,2020-10-22 00:30:00+00:00
233441,546,547,-1,1.487115159212938,1.0,target,9.313269910192956,0.0025,RULE:smc_B,2020-11-18 13:15:00+00:00,2020-11-18 18:45:00+00:00
234075,548,549,-1,1.4885141091056202,1.0,target,10.447600547791808,0.0025,RULE:smc_B,2020-11-30 00:00:00+00:00,2020-11-30 01:00:00+00:00
235276,550,551,1,1.4803190485564566,1.0,target,6.097266198955367,0.0025,RULE:smc_B,2020-12-18 06:00:00+00:00,2020-12-18 08:30:00+00:00
273182,552,554,1,1.4682845900439443,1.0,target,0.0025224331046314,0.004,RULE:smc_C,2020-12-27 23:30:00+00:00,2020-12-28 09:45:00+00:00
235718,553,555,-1,-1.089894077542235,1.0,stop,7.063869137559777,0.004,RULE:smc_C,2020-12-28 08:15:00+00:00,2020-12-28 11:00:00+00:00
