sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
90213,90214,90294,1,-1.029507342854452,0.5,stop,7.625220647950073,0.0025
90486,90487,90490,-1,-1.0382647436115613,0.5,stop,5.880086438941362,0.0025
91345,91346,91377,-1,-1.0342637012275522,0.5,stop,6.566716143875965,0.0025
91565,91566,91690,1,-1.047961843589448,0.5,stop,4.691229176382421,0.0025
91697,91698,91705,-1,-1.0510467704684745,0.5,stop,4.407722524559404,0.0025
92569,92570,92622,1,-1.0539171898540975,0.75,stop,4.173066152163528,0.0025
92646,92647,92649,1,-1.0571139277794495,1.25,stop,3.9394944236503306,0.0025
93088,93089,93118,1,-1.089573691322343,0.5,stop,2.5118982669835077,0.0025
93204,93205,93219,1,-1.050796292387403,0.5,stop,4.429457139980286,0.0025
93272,93273,93299,-1,-1.077415489166873,0.75,stop,2.9063951209416246,0.0025
93388,93389,93492,-1,4.0,0.5,target,3.20050361957351,0.0025
94466,94467,94483,-1,-1.0650943400616364,0.5,stop,3.456521715818326,0.0025
94495,94496,94545,1,-1.0407634120511489,1.0,stop,5.519655707858419,0.0025
94730,94731,94752,1,-1.052229575359987,0.5,stop,4.307904064873583,0.0025
95037,95038,95055,1,-1.0479028564637467,0.75,stop,4.697005911749557,0.0025
95408,95409,95519,-1,2.0,0.75,target,8.86649868213658,0.0025
95775,95776,95893,-1,-1.059898809572173,1.0,stop,3.7563350859052207,0.0025
95977,95978,95996,1,2.0,0.5,target,2.6468305872717792,0.0025
96522,96523,96542,1,-1.0631676268327581,0.5,stop,3.561951133538969,0.0025
96658,96659,96781,-1,-1.0365193953640592,0.5,stop,6.161109672186512,0.0025
97196,97197,97198,-1,-1.0788373446873873,1.25,stop,2.853977399823634,0.0025
97286,97287,97288,-1,-1.0537572350971214,0.5,stop,4.1854831185683,0.0025
97386,97387,97409,1,-1.088046111224568,0.5,stop,2.5554791332695004,0.0025
97923,97924,97924,-1,-1.061426143814408,0.5,stop,3.6629354543192676,0.0025
97999,98000,98006,-1,-1.1007261507600181,0.5,stop,2.233779393952773,0.0025
98281,98282,98283,-1,-1.150241954579088,0.75,stop,1.4975843507245372,0.0025
98541,98542,98553,-1,-1.0994018222667978,0.75,stop,2.263539992214646,0.0025
99023,99024,99029,-1,-1.070295879670281,0.5,stop,3.2007565885121494,0.0025
99309,99310,99425,-1,2.0,1.0,target,6.456257128747666,0.0025
99773,99774,99776,1,2.0,0.5,target,3.1475443556244045,0.0025
100018,100019,100058,-1,2.0,0.5,target,2.9312164667405796,0.0025
100659,100660,100660,-1,-1.1532491262532858,0.5,stop,1.468197604128818,0.0025
101421,101422,101432,-1,-1.0996737406546857,1.0,stop,2.2573648638251598,0.0025
101639,101640,101676,-1,2.0,0.5,target,2.6223154393030654,0.0025
101681,101682,101722,-1,-1.0835078464172545,1.0,stop,2.694357592167762,0.0025
101987,101988,102020,-1,2.0,0.5,target,3.9968812017170876,0.0025
102294,102295,102373,-1,-1.0376137889826196,0.75,stop,5.981848840165412,0.0025
102677,102678,102678,-1,-1.041390348639694,1.0,stop,5.436049885893681,0.0025
102829,102830,102832,-1,-1.0783501879902406,0.5,stop,2.8717225289610724,0.0025
102842,102843,102875,1,2.0,1.0,target,3.9099579314713537,0.0025
103118,103119,103119,-1,-1.0650240943785614,0.75,stop,3.460255804409826,0.0025
103218,103219,103229,1,-1.0672341310442646,0.5,stop,3.3465145827760807,0.0025
103256,103257,103260,-1,2.0,0.5,target,4.508970827118901,0.0025
103588,103589,103589,-1,-1.0685481443512754,0.75,stop,3.282364564777936,0.0025
104324,104325,104325,1,-1.122447044307873,0.75,stop,1.8375290418132408,0.0025
104418,104419,104419,1,-1.1067430859597664,0.75,stop,2.1078648605373473,0.0025
104607,104608,104618,1,-1.0568012966719735,0.5,stop,3.9611771769803,0.0025
