sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
85123,85124,85137,-1,3.0,0.5,target,1.8084534052584331,0.0075
85140,85141,85158,-1,-1.0384253072910485,0.75,stop,5.855515957118314,0.0075
85233,85234,85273,-1,-1.0804417111256972,0.75,stop,2.7970563635615235,0.0075
85626,85627,85632,1,-1.0526212892525708,0.5,stop,4.275835943888751,0.0075
86118,86119,86162,-1,-1.0398465906653807,0.5,stop,5.646656244429778,0.0075
86168,86169,86205,1,-1.0293787256773999,0.75,stop,7.658603115416781,0.0075
86231,86232,86267,-1,3.0,0.75,target,4.61322036801289,0.0075
86299,86300,86305,1,-1.0242872291559966,0.5,stop,9.264128013728396,0.0075
87414,87415,87463,-1,1.0417787813101895,0.5,time,6.680880936399035,0.0075
87745,87746,87794,-1,0.613057983639138,0.75,time,4.436774452971349,0.0075
88074,88075,88117,1,-1.0284753290420316,0.5,stop,7.901576823494906,0.0075
88413,88414,88447,1,3.0,1.25,target,7.945250987423151,0.0075
90184,90185,90189,1,-1.0456902274355493,0.5,stop,4.924466622918317,0.0075
90213,90214,90262,1,-0.23081299299488642,0.5,time,7.625220647950073,0.0075
90486,90487,90490,-1,-1.0382647436115613,0.5,stop,5.880086438941362,0.0075
91345,91346,91377,-1,-1.0342637012275522,0.5,stop,6.566716143875965,0.0075
91565,91566,91614,1,0.2131637492865221,0.5,time,4.691229176382421,0.0075
91686,91687,91690,1,-1.0866542137138546,0.5,stop,2.596526935699785,0.0075
91697,91698,91705,-1,-1.0510467704684745,0.5,stop,4.407722524559404,0.0075
92569,92570,92618,1,-0.17493132708220355,0.75,time,4.173066152163528,0.0075
92646,92647,92649,1,-1.0571139277794495,1.25,stop,3.9394944236503306,0.0075
93088,93089,93118,1,-1.089573691322343,0.5,stop,2.5118982669835077,0.0075
93204,93205,93219,1,-1.050796292387403,0.5,stop,4.429457139980286,0.0075
93272,93273,93299,-1,-1.077415489166873,0.75,stop,2.9063951209416246,0.0075
93388,93389,93437,-1,0.5717850118363607,0.5,time,3.20050361957351,0.0075
93482,93483,93531,-1,1.9926163537013146,0.75,time,4.888045800641976,0.0075
94466,94467,94483,-1,-1.0650943400616364,0.5,stop,3.456521715818326,0.0075
94495,94496,94544,1,-0.7337414169209285,1.0,time,5.519655707858419,0.0075
94730,94731,94752,1,-1.052229575359987,0.5,stop,4.307904064873583,0.0075
95037,95038,95055,1,-1.0479028564637467,0.75,stop,4.697005911749557,0.0075
95408,95409,95457,-1,0.822068357012831,0.75,time,7.286498682136653,0.0075
95775,95776,95824,-1,1.1101246040714083,1.0,time,3.7563350859052207,0.0075
96658,96659,96707,-1,-0.14770066569467594,0.5,time,6.161109672186512,0.0075
97196,97197,97198,-1,-1.0788373446873873,1.25,stop,2.853977399823634,0.0075
97286,97287,97288,-1,-1.0537572350971214,0.5,stop,4.1854831185683,0.0075
97386,97387,97409,1,-1.088046111224568,0.5,stop,2.5554791332695004,0.0075
97999,98000,98006,-1,-1.1007261507600181,0.5,stop,2.233779393952773,0.0075
98281,98282,98283,-1,-1.150241954579088,0.75,stop,1.4975843507245372,0.0075
99396,99397,99425,-1,3.0,0.5,target,2.995059568191209,0.0075
100018,100019,100067,-1,2.0878703669420107,0.5,time,2.9312164667405796,0.0075
101421,101422,101432,-1,-1.0996737406546857,1.0,stop,2.2573648638251598,0.0075
101987,101988,102036,-1,2.421888345303257,0.5,time,3.9968812017170876,0.0075
102294,102295,102343,-1,0.2574454890367317,0.75,time,5.981848840165412,0.0075
102677,102678,102678,-1,-1.041390348639694,1.0,stop,5.436049885893681,0.0075
102842,102843,102891,1,2.3708694984633305,1.0,time,3.9099579314713537,0.0075
103118,103119,103119,-1,-1.0650240943785614,0.75,stop,3.460255804409826,0.0075
103218,103219,103229,1,-1.0672341310442646,0.5,stop,3.3465145827760807,0.0075
103256,103257,103260,-1,3.0,0.5,target,4.508970827118901,0.0075
103588,103589,103589,-1,-1.0685481443512754,0.75,stop,3.282364564777936,0.0075
104324,104325,104325,1,-1.122447044307873,0.75,stop,1.8375290418132408,0.0075
104418,104419,104419,1,-1.1067430859597664,0.75,stop,2.1078648605373473,0.0075
104983,104984,105032,-1,0.32031028238328213,0.75,time,7.399075616200207,0.0075
105323,105324,105326,1,-1.1303710896968473,0.5,stop,1.7258427502838458,0.0075
105349,105350,105398,-1,0.026180214617206425,0.5,time,3.8196783892917665,0.0075
106374,106375,106423,-1,-0.11129785123830424,0.75,time,5.840184628615361,0.0075
107663,107664,107666,-1,-1.0475313015160306,0.5,stop,4.733722680074834,0.0075
107856,107857,107858,-1,-1.1212225758051766,0.75,stop,1.8560899115154825,0.0075
108393,108394,108394,1,-1.141697104838356,0.5,stop,1.5878941228656913,0.0075
108640,108641,108647,1,-1.1490781767271676,0.5,stop,1.5092752335688147,0.0075
109035,109036,109046,-1,-1.0522177489928144,1.0,stop,4.308879726524992,0.0075
109407,109408,109456,-1,3.0,0.75,target,3.6617486729148823,0.0075
109933,109934,109942,-1,-1.1252714905430665,0.5,stop,1.7960990088367907,0.0075
110131,110132,110133,1,-1.131881389708087,0.75,stop,1.7060784732245793,0.0075
110313,110314,110323,1,3.0,0.5,target,1.6788143861588196,0.0075
110414,110415,110463,1,1.1610116806172341,0.5,time,3.9189958860545175,0.0075
110763,110764,110766,1,-1.118386342515714,0.5,stop,1.900557067805721,0.0075
110771,110772,110786,-1,-1.0913058165653664,0.75,stop,2.4642460739489707,0.0075
110880,110881,110929,1,-0.3542314161558746,0.5,time,3.92398849058668,0.0075
111701,111702,111750,1,1.2605049689152104,0.75,time,2.3879318798644817,0.0075
112122,112123,112132,-1,-1.0570619117755722,0.75,stop,3.9430855538953438,0.0075
112986,112987,113035,1,0.07055895071956848,0.75,time,4.818665761505599,0.0075
113160,113161,113161,-1,-1.087489353762084,0.5,stop,2.571741478531976,0.0075
113218,113219,113267,-1,1.4801417328720525,1.0,time,5.377863364851237,0.0075
113667,113668,113703,1,-1.056165384708502,0.5,stop,4.006026152365166,0.0075
113895,113896,113898,-1,-1.0402525124703703,0.5,stop,5.589713192823183,0.0075
114818,114819,114821,1,-1.0940156382112831,0.5,stop,2.3932188759306428,0.0075
115745,115746,115794,1,-0.33536654069975935,0.75,time,5.158534886605139,0.0075
116110,116111,116159,-1,1.3621840621656904,0.75,time,3.51641171926849,0.0075
116864,116865,116869,1,-1.062458415726508,0.5,stop,3.6023968488912033,0.0075
117212,117213,117225,1,-1.0747963657174469,0.5,stop,3.008167547202447,0.0075
117231,117232,117239,-1,3.0,1.0,target,3.9056247510679896,0.0075
117669,117670,117718,-1,-0.4788586103628075,0.5,time,3.320395552238324,0.0075
117991,117992,117995,1,-1.0832188815418615,0.5,stop,2.7037133380208616,0.0075
118201,118202,118250,1,-0.7884455061413143,0.75,time,7.521128541935013,0.0075
118296,118297,118345,-1,0.2395434623479362,0.5,time,12.189854698513045,0.0075
118572,118573,118621,1,-0.0024041219393388124,0.5,time,4.1595227913080635,0.0075
118945,118946,118948,1,-1.0254416634953802,0.5,stop,8.843761338198874,0.0075
119516,119517,119524,-1,-1.069613993229918,0.5,stop,3.2321087982525114,0.0075
120313,120314,120362,-1,0.034924796917143446,0.5,time,5.153931186123373,0.0075
120702,120703,120751,1,-0.5895153915265162,0.75,time,6.751308035730517,0.0075
120758,120759,120762,1,3.0,0.75,target,6.588066137726173,0.0075
120937,120938,120963,1,-1.1255654278276803,0.75,stop,1.791894503865251,0.0075
121214,121215,121217,-1,-1.0422553008157447,0.5,stop,5.324775724139954,0.0075
121585,121586,121586,1,-1.0757476483556132,0.5,stop,2.970389244872649,0.0075
122501,122502,122510,-1,3.0,0.5,target,1.842432872996369,0.0075
123024,123025,123039,1,3.0,0.75,target,2.3171829691798393,0.0075
123043,123044,123046,1,-1.0608437909672994,0.5,stop,3.697994428401671,0.0075
123142,123143,123157,1,-1.038234608690144,0.75,stop,5.88472087744708,0.0075
123227,123228,123233,-1,-1.0602925781614174,0.75,stop,3.7318026009359073,0.0075
