sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
154941,154942,154942,1,-1.117863760485751,0.5,stop,11.62358976460473,0.0075
155322,155323,155332,-1,-1.0629690539454761,0.75,stop,21.756718803275362,0.0075
155404,155405,155453,-1,-0.41463760327922955,1.25,time,23.200983036556863,0.0075
155791,155792,155840,-1,1.0519150430497164,1.25,time,55.95508913852245,0.0075
155933,155934,155951,-1,2.9457657001569437,0.5,target,11.431879858210777,0.0075
156294,156295,156297,1,-1.137153592277795,0.5,stop,9.98880143966744,0.0075
156671,156672,156681,-1,-1.1251447893926512,0.5,stop,10.947319554004935,0.0075
156689,156690,156691,-1,-1.0744672128668356,0.75,stop,18.397358344132954,0.0075
157094,157095,157095,-1,-1.2594720293603436,0.5,stop,5.279952538149701,0.0075
157110,157111,157111,-1,-1.2033720578038045,0.5,stop,6.736421978488579,0.0075
157762,157763,157811,1,1.5091601238519843,0.5,time,24.589836037596797,0.0075
157856,157857,157858,1,-1.1560787378237007,0.75,stop,8.777620956593637,0.0075
157947,157948,157952,-1,-1.1048756610084596,0.75,stop,13.06308810668179,0.0075
158235,158236,158284,-1,0.6913256642503351,0.5,time,11.398390668086904,0.0075
158319,158320,158368,1,0.8640755287705671,1.0,time,12.568345750343724,0.0075
158873,158874,158896,-1,-1.0758551461830501,0.5,stop,18.060739039299733,0.0075
159059,159060,159108,-1,0.47570992022659964,0.5,time,22.345550403776542,0.0075
159236,159237,159285,1,1.5331139120664765,1.0,time,11.186383389401271,0.0075
159352,159353,159353,1,-1.0742496882062367,0.75,stop,18.45125593247849,0.0075
159881,159882,159900,1,-1.1009320167030898,0.5,stop,13.573492780096785,0.0075
160413,160414,160436,1,-1.1261230276171446,0.5,stop,10.862409711244254,0.0075
160435,160436,160436,1,-1.0959375237589137,0.5,stop,14.280126756687423,0.0075
160621,160622,160623,-1,-1.2028166827061915,1.0,stop,6.754868395045378,0.0075
160712,160713,160713,-1,-1.1105504654332627,0.75,stop,12.392530367292238,0.0075
161810,161811,161827,-1,2.9105900740098964,0.75,target,6.934353128405746,0.0075
162991,162992,163040,1,0.9659485313468943,0.75,time,8.157784544702736,0.0075
163117,163118,163166,-1,-0.47159691210707977,1.25,time,15.097639143114975,0.0075
164020,164021,164069,-1,0.33483712053770004,1.25,time,13.021256403704683,0.0075
164293,164294,164294,1,-1.43305523448918,1.0,stop,3.163568734173168,0.0075
164445,164446,164475,-1,-1.1285513627788017,0.75,stop,10.657218798663052,0.0075
165030,165031,165037,-1,2.9539064246532187,0.5,target,13.450898424248408,0.0075
165515,165516,165564,-1,0.906301928544128,0.5,time,28.003912604235666,0.0075
165675,165676,165681,-1,-1.0797653765573312,0.75,stop,17.175371810792058,0.0075
165761,165762,165766,-1,2.9287646750292007,0.5,target,8.703547014829383,0.0075
166320,166321,166324,1,2.793424426323608,0.5,target,3.0013229006990514,0.0075
166578,166579,166627,-1,0.2106888369440151,1.0,time,16.137542213040433,0.0075
166732,166733,166739,-1,-1.1507596456975946,0.75,stop,9.087312414809276,0.0075
166931,166932,166939,-1,-1.0547632101101743,0.5,stop,25.016794984147054,0.0075
166949,166950,166966,-1,-1.0277797275727,0.5,stop,49.316538343102366,0.0075
167213,167214,167215,-1,-1.1771467536036058,0.5,stop,7.733700856102587,0.0075
167489,167490,167490,-1,-1.107169786716508,0.75,stop,12.78345363907465,0.0075
169784,169785,169793,-1,-1.0375731881227248,0.5,stop,36.46217072464515,0.0075
169967,169968,170016,1,0.30571159167593676,0.5,time,27.018929687020318,0.0075
170340,170341,170389,-1,-0.20700633328106727,0.75,time,42.945545960325035,0.0075
170673,170674,170696,-1,-1.0872936112036136,0.75,stop,15.694161131728833,0.0075
170826,170827,170866,-1,2.9717107608144846,0.75,target,21.916460740925686,0.0075
171262,171263,171263,1,-1.0300196487343183,0.75,stop,45.63677650344471,0.0075
172040,172041,172069,-1,-1.083274402589771,0.75,stop,16.451634084352918,0.0075
172546,172547,172551,-1,-1.0546313524269983,0.5,stop,25.077175269103464,0.0075
172622,172623,172640,-1,2.9782606424780775,0.5,target,28.51970208295188,0.0075
172785,172786,172791,-1,-1.0556680050871539,0.5,stop,24.610186728536974,0.0075
173889,173890,173896,-1,2.903351306626273,0.5,target,6.414985845722185,0.0075
173918,173919,173925,-1,-1.1198085019774995,0.75,stop,11.434914696264968,0.0075
