ts,open,high,low,close
2016-08-19,100.237,100.457,100.026,100.198
2016-08-21,100.75,100.787,100.277,100.769
2016-08-22,100.768,100.93,100.033,100.252
2016-08-23,100.254,100.519,99.939,100.313
2016-08-24,100.319,100.615,100.092,100.437
2016-08-25,100.435,100.614,100.3,100.466
2016-08-26,100.467,101.943,100.06,101.795
2016-08-28,102.038,102.213,101.828,102.129
2016-08-29,102.126,102.389,101.751,102.15
2016-08-30,102.151,103.224,102.035,102.908
2016-08-31,102.911,103.53,102.91,103.241
2016-09-01,103.243,103.997,103.118,103.311
2016-09-02,103.31,104.319,102.8,103.944
2016-09-04,104.084,104.127,103.526,103.719
2016-09-05,103.72,103.806,103.145,103.483
2016-09-06,103.486,103.729,101.202,101.456
2016-09-07,101.457,101.917,101.304,101.663
2016-09-08,101.664,102.596,101.411,102.083
2016-09-09,102.087,103.054,101.998,102.661
2016-09-11,102.552,102.664,102.3,102.573
2016-09-12,102.573,102.593,101.42,101.714
2016-09-13,101.714,103.193,101.661,102.995
2016-09-14,102.994,103.356,101.941,102.127
2016-09-15,102.126,102.752,101.736,102.055
2016-09-16,102.052,102.461,101.772,102.225
2016-09-18,102.115,102.414,102.017,102.067
2016-09-19,102.065,102.155,101.579,101.922
2016-09-20,101.923,101.971,101.199,101.507
2016-09-21,101.517,102.783,100.097,100.41
2016-09-22,100.406,101.244,100.193,101.111
2016-09-23,101.109,101.222,100.674,101.029
2016-09-25,101.039,101.056,100.706,100.95
2016-09-26,100.952,101.078,100.082,100.632
2016-09-27,100.634,100.987,100.188,100.549
2016-09-28,100.548,101.412,100.449,101.35
2016-09-29,101.35,101.839,100.836,101.154
2016-09-30,101.151,101.779,100.745,101.315
2016-10-02,101.213,101.656,101.181,101.419
2016-10-03,101.418,102.387,101.245,102.248
2016-10-04,102.247,102.966,102.034,102.887
2016-10-05,102.889,103.666,102.728,103.457
2016-10-06,103.457,104.157,103.364,103.784
2016-10-07,103.786,103.986,102.857,102.875
2016-10-09,103.25,103.306,102.889,102.949
2016-10-10,102.951,103.993,102.807,103.882
2016-10-11,103.88,104.07,103.171,103.449
2016-10-12,103.45,104.634,103.387,103.722
2016-10-13,103.721,104.096,103.332,103.844
2016-10-14,103.847,104.475,103.792,104.136
2016-10-16,104.313,104.365,103.934,104.226
2016-10-17,104.227,104.37,103.68,103.83
2016-10-18,103.833,104.198,103.648,103.823
2016-10-19,103.822,103.849,103.166,103.497
2016-10-20,103.5,104.2,103.477,104.143
2016-10-21,104.145,104.2,103.52,103.784
2016-10-23,103.823,103.992,103.809,103.925
2016-10-24,103.924,104.49,103.719,104.472
2016-10-25,104.473,104.874,104.022,104.284
2016-10-26,104.286,104.692,104.025,104.396
2016-10-27,104.385,105.347,104.295,105.12
2016-10-28,105.122,105.532,104.462,104.697
2016-10-30,104.403,104.936,104.403,104.86
2016-10-31,104.859,105.229,104.668,104.815
2016-11-01,104.825,105.115,103.668,103.708
2016-11-02,103.709,103.931,102.843,102.845
2016-11-03,102.848,103.316,102.549,103.084
2016-11-04,103.083,103.353,102.853,103.088
2016-11-06,104.062,104.48,103.775,104.433
2016-11-07,104.434,104.63,104.25,104.429
2016-11-08,104.428,105.468,101.207,101.279
2016-11-09,101.279,105.952,101.186,105.558
2016-11-10,105.553,106.944,105.176,106.458
2016-11-11,106.46,106.877,106.031,106.623
2016-11-13,106.84,107.591,106.731,107.443
2016-11-14,107.451,108.54,107.398,108.125
2016-11-15,108.126,109.335,107.768,109.087
2016-11-16,109.086,109.754,108.551,109.023
2016-11-17,109.025,110.776,108.82,110.539
2016-11-18,110.538,110.949,109.798,110.862
