ts,open,high,low,close
2015-12-10,1.10057,1.10076,1.09251,1.09363
2015-12-11,1.09362,1.10308,1.09344,1.09886
2015-12-13,1.09823,1.09931,1.09541,1.09606
2015-12-14,1.09607,1.10486,1.09455,1.10225
2015-12-15,1.10224,1.10594,1.09045,1.09359
2015-12-16,1.09359,1.1011,1.08319,1.08502
2015-12-17,1.08503,1.0878,1.08027,1.08467
2015-12-18,1.08464,1.08744,1.0805,1.08652
2015-12-20,1.08531,1.08828,1.0847,1.08699
2015-12-21,1.08698,1.09389,1.08478,1.09206
2015-12-22,1.09205,1.09841,1.09021,1.09378
2015-12-23,1.09377,1.09421,1.08701,1.09332
2015-12-24,1.09332,1.09676,1.09291,1.0963
2015-12-27,1.09676,1.09786,1.09547,1.0975
2015-12-28,1.0975,1.09924,1.09557,1.09731
2015-12-29,1.09729,1.09915,1.08992,1.09309
2015-12-30,1.09311,1.09436,1.09018,1.09332
2015-12-31,1.09333,1.09351,1.08527,1.08545
2016-01-03,1.08701,1.08834,1.08272,1.08793
2016-01-04,1.08794,1.09464,1.07811,1.08226
2016-01-05,1.08227,1.08365,1.07106,1.07492
2016-01-06,1.07492,1.08255,1.07185,1.08234
2016-01-07,1.08239,1.09401,1.0771,1.08742
2016-01-08,1.08743,1.093,1.0803,1.09218
2016-01-10,1.0917,1.09698,1.0908,1.09138
2016-01-11,1.09135,1.09337,1.08411,1.08821
2016-01-12,1.08821,1.09001,1.0811,1.08278
2016-01-13,1.08276,1.08966,1.08048,1.08915
2016-01-14,1.08915,1.0943,1.08345,1.08829
2016-01-15,1.0883,1.09845,1.08608,1.09139
2016-01-17,1.09228,1.09272,1.0887,1.0896
2016-01-18,1.08958,1.09093,1.08687,1.08878
2016-01-19,1.08878,1.09549,1.08592,1.09538
2016-01-20,1.09537,1.09758,1.08671,1.08907
2016-01-21,1.08906,1.0921,1.07777,1.08342
2016-01-22,1.08342,1.08628,1.07891,1.07954
2016-01-24,1.07913,1.0817,1.07882,1.0811
2016-01-25,1.08111,1.08593,1.08059,1.08512
2016-01-26,1.08511,1.08744,1.08186,1.08601
2016-01-27,1.08599,1.09163,1.08527,1.08843
2016-01-28,1.08842,1.09675,1.08696,1.09286
2016-01-29,1.09286,1.09286,1.08099,1.0828
2016-01-31,1.08302,1.08523,1.08149,1.08479
2016-02-01,1.08481,1.09189,1.08409,1.09154
2016-02-02,1.09152,1.09398,1.08923,1.0914
2016-02-03,1.09141,1.11454,1.09036,1.10873
2016-02-04,1.10873,1.12392,1.10695,1.11956
2016-02-05,1.11955,1.12449,1.11088,1.11541
2016-02-07,1.11408,1.11497,1.11282,1.11321
2016-02-08,1.11321,1.12375,1.10864,1.12083
2016-02-09,1.12083,1.13381,1.11623,1.1294
2016-02-10,1.12938,1.13201,1.11602,1.12926
2016-02-11,1.12925,1.13765,1.12749,1.12974
2016-02-12,1.12975,1.13248,1.1214,1.1253
2016-02-14,1.12346,1.12497,1.12126,1.12219
2016-02-15,1.1222,1.12295,1.11278,1.11519
2016-02-16,1.1152,1.1193,1.11186,1.11679
2016-02-17,1.1168,1.11789,1.11058,1.11376
2016-02-18,1.11376,1.11495,1.10709,1.11259
2016-02-19,1.1126,1.11394,1.10667,1.11273
2016-02-21,1.11089,1.11244,1.11039,1.11091
2016-02-22,1.11092,1.11189,1.1003,1.10432
2016-02-23,1.10432,1.10525,1.099,1.10161
2016-02-24,1.10161,1.10462,1.09572,1.10316
2016-02-25,1.10316,1.10682,1.09866,1.10605
2016-02-26,1.10603,1.10665,1.09116,1.09292
2016-02-28,1.0912,1.09377,1.09115,1.09338
2016-02-29,1.09338,1.09624,1.08593,1.08816
2016-03-01,1.08816,1.08936,1.08341,1.08579
2016-03-02,1.08581,1.08758,1.08254,1.08586
2016-03-03,1.08588,1.09728,1.08535,1.09462
2016-03-04,1.0946,1.10435,1.09031,1.10028
2016-03-06,1.09884,1.09973,1.09837,1.09898
2016-03-07,1.09898,1.10285,1.094,1.10155
2016-03-08,1.10155,1.10579,1.09673,1.09731
2016-03-09,1.09732,1.10348,1.0946,1.09766
2016-03-10,1.09765,1.12179,1.08221,1.11676
2016-03-11,1.11676,1.11933,1.10803,1.11537
2016-03-13,1.11372,1.11757,1.11354,1.11578
2016-03-14,1.11579,1.11665,1.10778,1.11099
2016-03-15,1.11096,1.11249,1.10721,1.11012
2016-03-16,1.11012,1.12427,1.10578,1.12205
2016-03-17,1.12205,1.13425,1.12148,1.13207
2016-03-18,1.13207,1.13221,1.12559,1.12693
2016-03-20,1.12637,1.12847,1.12576,1.12806
2016-03-21,1.12805,1.12845,1.12295,1.12472
2016-03-22,1.12472,1.12601,1.11881,1.12152
2016-03-23,1.1215,1.12155,1.11593,1.11707
2016-03-24,1.11707,1.11875,1.11442,1.11592
2016-03-25,1.11592,1.11755,1.1156,1.11622
2016-03-27,1.11604,1.11661,1.11528,1.11584
2016-03-28,1.11583,1.122,1.11575,1.11946
2016-03-29,1.11944,1.13033,1.11688,1.12949
2016-03-30,1.12949,1.13651,1.12912,1.13129
2016-03-31,1.13128,1.14119,1.13101,1.13724
2016-04-01,1.13723,1.14378,1.13347,1.1394
2016-04-03,1.14,1.14126,1.13878,1.13978
2016-04-04,1.13976,1.14095,1.13573,1.13954
2016-04-05,1.13954,1.14011,1.13359,1.13781
2016-04-06,1.1378,1.14315,1.13267,1.13995
2016-04-07,1.13994,1.14538,1.13376,1.13638
2016-04-08,1.13638,1.14193,1.13489,1.13919
2016-04-10,1.1413,1.14258,1.13951,1.14101
2016-04-11,1.14102,1.14472,1.13721,1.14089
2016-04-12,1.14089,1.14648,1.13458,1.13677
2016-04-13,1.13675,1.13727,1.12539,1.12686
2016-04-14,1.12686,1.12946,1.12337,1.1259
2016-04-15,1.1259,1.1317,1.12458,1.12834
2016-04-17,1.13008,1.1307,1.12763,1.12827
2016-04-18,1.12829,1.1332,1.12736,1.13216
2016-04-19,1.13217,1.13845,1.1315,1.13701
2016-04-20,1.13705,1.13877,1.12869,1.12987
2016-04-21,1.12986,1.13987,1.12696,1.13011
2016-04-22,1.13011,1.13052,1.12177,1.12177
2016-04-24,1.12177,1.12469,1.12177,1.12448
2016-04-25,1.12448,1.12781,1.1231,1.127
2016-04-26,1.12701,1.13397,1.12562,1.1303
2016-04-27,1.1303,1.13611,1.12714,1.13022
2016-04-28,1.13023,1.13864,1.13019,1.13798
2016-04-29,1.13799,1.14593,1.13698,1.14509
2016-05-01,1.14596,1.14814,1.14528,1.14675
2016-05-02,1.14676,1.15417,1.14481,1.15363
2016-05-03,1.15363,1.1616,1.14766,1.1478
2016-05-04,1.14781,1.15292,1.14664,1.14877
2016-05-05,1.14879,1.14936,1.1386,1.14039
2016-05-06,1.14039,1.14787,1.13866,1.14034
2016-05-08,1.13959,1.14049,1.138,1.13962
2016-05-09,1.13963,1.14197,1.13707,1.13783
2016-05-10,1.13783,1.14097,1.13586,1.13877
2016-05-11,1.1388,1.14465,1.13797,1.14224
2016-05-12,1.14224,1.14277,1.13666,1.137
2016-05-13,1.137,1.13765,1.12829,1.13081
2016-05-15,1.13114,1.13196,1.13019,1.13065
2016-05-16,1.13068,1.13422,1.13052,1.13254
2016-05-17,1.13252,1.13482,1.12854,1.12878
2016-05-18,1.12881,1.12927,1.12142,1.12241
2016-05-19,1.12241,1.12298,1.11799,1.1203
2016-05-20,1.12033,1.1237,1.12004,1.12226
2016-05-22,1.1206,1.12347,1.1206,1.12293
2016-05-23,1.12294,1.12428,1.11875,1.12115
2016-05-24,1.12114,1.12268,1.11325,1.11466
2016-05-25,1.11466,1.11799,1.11288,1.11756
2016-05-26,1.11755,1.12166,1.1159,1.11857
2016-05-27,1.11858,1.12006,1.11103,1.11108
2016-05-29,1.11127,1.11155,1.10977,1.11055
2016-05-30,1.11055,1.11545,1.11005,1.1147
2016-05-31,1.11471,1.11733,1.1117,1.11234
2016-06-01,1.11234,1.12134,1.11141,1.12104
2016-06-02,1.12104,1.12202,1.11421,1.1151
2016-06-03,1.1151,1.13737,1.11367,1.13664
2016-06-05,1.13538,1.13722,1.13411,1.13427
2016-06-06,1.13428,1.13925,1.13257,1.1355
2016-06-07,1.13551,1.13803,1.13388,1.13681
2016-06-08,1.13678,1.14155,1.13609,1.14135
2016-06-09,1.14134,1.14141,1.1292,1.12952
2016-06-10,1.12951,1.13213,1.12453,1.12486
2016-06-12,1.12488,1.12529,1.12321,1.12452
2016-06-13,1.12451,1.13028,1.12375,1.12971
2016-06-14,1.12971,1.12974,1.11889,1.12018
2016-06-15,1.12017,1.12985,1.1198,1.12651
2016-06-16,1.12647,1.12948,1.11308,1.12641
2016-06-17,1.12641,1.12962,1.12227,1.12744
2016-06-19,1.13291,1.13614,1.13084,1.13574
2016-06-20,1.13574,1.13826,1.13021,1.1334
2016-06-21,1.13341,1.13494,1.12366,1.1264
2016-06-22,1.12641,1.13477,1.12536,1.13397
2016-06-23,1.13398,1.14283,1.10231,1.10327
2016-06-24,1.10347,1.1189,1.09116,1.11162
2016-06-26,1.1007,1.10752,1.09841,1.10009
2016-06-27,1.10007,1.10835,1.09706,1.10508
2016-06-28,1.1051,1.11116,1.10347,1.1065
2016-06-29,1.10649,1.11305,1.10516,1.11081
2016-06-30,1.11081,1.11542,1.10243,1.11037
2016-07-01,1.11036,1.11694,1.10719,1.11338
2016-07-03,1.11312,1.11443,1.11249,1.11377
2016-07-04,1.11376,1.11594,1.10977,1.11315
2016-07-05,1.11314,1.11851,1.1036,1.10394
2016-07-06,1.10392,1.11116,1.1029,1.10865
2016-07-07,1.10865,1.1107,1.10523,1.10759
2016-07-08,1.1076,1.11202,1.10019,1.10518
2016-07-10,1.10475,1.1055,1.10338,1.10498
2016-07-11,1.10499,1.10909,1.10157,1.10866
2016-07-12,1.10868,1.11258,1.10533,1.10639
2016-07-13,1.10637,1.11198,1.10417,1.11124
2016-07-14,1.1112,1.11647,1.10885,1.11331
2016-07-15,1.11331,1.11488,1.10241,1.10279
2016-07-17,1.10469,1.10712,1.10445,1.10618
2016-07-18,1.1062,1.10841,1.10374,1.10734
2016-07-19,1.10736,1.10803,1.09973,1.10043
2016-07-20,1.10045,1.10295,1.09814,1.10221
2016-07-21,1.10223,1.10595,1.09795,1.10226
2016-07-22,1.10229,1.10408,1.09555,1.09729
2016-07-24,1.09725,1.09752,1.09519,1.09701
2016-07-25,1.097,1.09987,1.09607,1.09875
2016-07-26,1.09875,1.10296,1.09781,1.09906
2016-07-27,1.09905,1.10751,1.09611,1.10724
2016-07-28,1.10725,1.11193,1.10638,1.1083
2016-07-29,1.10829,1.11972,1.10722,1.11737
2016-07-31,1.11725,1.11832,1.11655,1.11709
2016-08-01,1.1171,1.11812,1.1155,1.11705
2016-08-02,1.11706,1.12337,1.11691,1.12086
2016-08-03,1.12086,1.1217,1.11353,1.11487
2016-08-04,1.11489,1.11491,1.11139,1.11345
2016-08-05,1.11346,1.11612,1.10458,1.1085
2016-08-07,1.10785,1.10988,1.10785,1.10968
2016-08-08,1.10968,1.11049,1.10704,1.10805
2016-08-09,1.10807,1.1156,1.10709,1.11492
2016-08-10,1.11492,1.11918,1.11386,1.11764
2016-08-11,1.11765,1.1182,1.11312,1.11388
2016-08-12,1.1139,1.12212,1.11346,1.1161
2016-08-14,1.11673,1.11682,1.11533,1.11556
2016-08-15,1.11558,1.12036,1.11555,1.11883
2016-08-16,1.11883,1.13224,1.11873,1.12728
2016-08-17,1.12727,1.13285,1.12405,1.13037
2016-08-18,1.13034,1.13662,1.12993,1.13309
2016-08-19,1.13307,1.13486,1.1304,1.13228
2016-08-21,1.13071,1.13225,1.12839,1.12865
2016-08-22,1.12863,1.13347,1.12709,1.13323
