,ret
2010-10-11,-0.0021968149774902494
2010-10-12,0.003968986792980411
2010-10-13,0.01053056697577838
2010-10-14,-2.815987632528961e-05
2010-10-15,-0.004738619428216519
2010-10-17,-0.005109414569786241
2010-10-18,0.004774780324098101
2010-10-19,-0.014094694929846692
2010-10-20,0.003915845959797507
2010-10-21,-0.005105426905554014
2010-10-22,0.0008578526967709339
2010-10-24,0.003947603904139053
2010-10-25,-0.0007320729761340344
2010-10-26,-0.002103734596346183
2010-10-27,-0.0032590040090900423
2010-10-28,0.005084316167884385
2010-10-29,0.0007820061100078967
2010-10-31,7.331509643768337e-06
2010-11-01,-0.0020482556592874455
2010-11-02,0.00010226543616813756
2010-11-03,0.0017886048456478513
2010-11-04,0.007953192238920895
2010-11-05,-0.0036145347085680076
2010-11-07,-0.000912840676783405
2010-11-08,0.0047998643477524874
2010-11-09,-0.0027654518057571445
2010-11-10,0.0016744746176150641
2010-11-11,-0.0035364797003147835
2010-11-12,-0.004186784145658939
2010-11-14,9.538524615984513e-05
2010-11-15,-0.0010791634135109353
2010-11-16,-0.005019025195007815
2010-11-17,-4.689381363857863e-05
2010-11-18,0.0010442264321411073
2010-11-19,-0.00036353184914859974
2010-11-21,0.0015528227094001
2010-11-22,-0.0005308779490526147
2010-11-23,-1.6427710264294926e-07
2010-11-24,-0.0010574772542700068
2010-11-25,0.0003813339708344288
2010-11-26,-0.0017698583327795127
2010-11-28,-0.00043020461842675013
2010-11-29,-2.716262864091597e-06
2010-11-30,4.04808110420764e-05
2010-12-01,9.929776505584606e-05
2010-12-02,-4.2014789256689946e-05
2010-12-03,-2.9098165496787144e-05
2010-12-05,-0.00024279246868229857
2010-12-06,0.001402561960548135
2010-12-07,-0.004613518729356994
2010-12-08,-0.0008686096953596828
2010-12-09,0.00037245199373528963
2010-12-10,-0.0007824234570098739
2010-12-12,0.00016308202647173954
2010-12-13,0.0025857165577106173
2010-12-14,-0.0009124716907347427
2010-12-15,-0.002867716719319779
2010-12-16,-0.0010438679343154225
2010-12-17,-4.437380963575322e-05
2010-12-19,0.0013772860909979279
2010-12-20,0.0010525990966038013
2010-12-21,0.0011656405621576962
2010-12-22,-0.0004653231852652876
2010-12-23,-0.0014281208763126906
2010-12-24,2.9785042352672988e-05
2010-12-26,-7.174686067623798e-05
2010-12-27,-0.004699886323544639
2010-12-28,0.005134191982710794
2010-12-29,-0.004273494280504371
2010-12-30,-0.002557081721965551
2010-12-31,0.0035668380750563705
2011-01-02,-0.00044550796841221185
2011-01-03,-0.0006788543236779575
2011-01-04,-0.012619393084605069
2011-01-05,0.0005255249444060564
2011-01-06,0.006270866121182482
2011-01-07,0.003364893581034795
2011-01-09,0.00019507443743078004
2011-01-10,-0.0015049316777645194
2011-01-11,0.0006647286080264871
2011-01-12,-0.003548740855864546
2011-01-13,-0.010718734588437823
2011-01-14,-0.0014634653621450947
2011-01-16,0.0001918129669095962
2011-01-17,0.00011609621978019733
2011-01-18,-0.0018146626342594333
2011-01-19,-0.00046807426419722423
2011-01-20,-0.0020489948162321463
2011-01-21,-0.0013747522516782144
2011-01-23,-0.0011761467817499984
