ts,ret
2010-04-07,0.004960506578034485
2010-04-08,-0.00013622638390442093
2010-04-09,-0.01228477102978545
2010-04-11,-0.012176857218896534
2010-04-12,0.004803050062515569
2010-04-13,-0.00012604305305507306
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-18,0.0030483701745736883
2010-04-19,-0.0012255537804788926
2010-04-20,-0.00013115466050165264
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,-0.013555918959284681
2010-04-25,0.0006999431733180115
2010-04-26,0.0001567452567512014
2010-04-27,-0.0001271360104813592
2010-04-28,-0.0016198828016966104
2010-04-29,-0.0017433170148435147
2010-04-30,-0.004664145913487132
2010-05-02,0.0049115996447878585
2010-05-03,0.0028848678284846396
2010-05-04,-0.00013867958742797587
2010-05-05,0.008820652737204933
2010-05-06,0.01119281634451338
2010-05-07,-0.0035736810244495713
2010-05-09,-0.0135945455303903
2010-05-10,0.01177248635857808
2010-05-11,0.009471769687402952
2010-05-12,-0.00012238405740482887
2010-05-13,0.0
2010-05-14,0.0
2010-05-16,0.0
2010-05-17,-0.0
2010-05-18,0.008826653076456756
2010-05-19,-0.011660298273062994
2010-05-20,-0.01563992601170505
2010-05-21,6.144051609329972e-05
2010-05-23,-0.00010839590120871966
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,-0.0
2010-05-28,0.0
2010-05-30,-0.0
2010-05-31,0.0
2010-06-01,0.0
2010-06-02,-0.002616591731243222
2010-06-03,-0.00010907905346243387
2010-06-04,0.0
2010-06-06,0.0038119485540951694
2010-06-07,-0.0036014065970100735
2010-06-08,-0.00010834750608473006
2010-06-09,-0.0
2010-06-10,-0.0
2010-06-11,-0.0
2010-06-13,-0.0
2010-06-14,-0.0
2010-06-15,-0.0
2010-06-16,0.0
2010-06-17,-0.0
2010-06-18,0.0
2010-06-20,-0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,-0.0
2010-06-24,0.0
2010-06-25,-0.0025799790868349997
2010-06-27,-0.00010383342810261698
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,-0.0004952366507498775
2010-07-01,-0.019533490741645246
2010-07-02,-0.002736151307600757
2010-07-04,0.0016845928779738897
2010-07-05,0.001086328413765784
