ts,ret
2011-02-17,0.0
2011-02-18,0.0
2011-02-20,-0.0
2011-02-21,-0.0
2011-02-22,-0.0
2011-02-23,-0.009066632440391558
2011-02-24,-0.0014063326624112785
2011-02-25,0.01004700269793396
2011-02-27,-0.0005759620582431596
2011-02-28,0.0
2011-03-01,-0.02836834213796207
2011-03-02,0.010293897121806493
2011-03-03,0.01570915996684436
2011-03-04,-0.007896627863743717
2011-03-06,-0.0040116166409743725
2011-03-07,-0.0001837815427095984
2011-03-08,0.002552173234262335
2011-03-09,-0.00045597403781119785
2011-03-10,-0.0
2011-03-11,0.00525878961705157
2011-03-13,-0.00044079997792445487
2011-03-14,-0.0
2011-03-15,0.0
2011-03-16,-0.0
2011-03-17,0.0
2011-03-18,-0.0
2011-03-20,0.004142508131192687
2011-03-21,0.006027983521398403
2011-03-22,-0.00038281979107328854
2011-03-23,0.0
2011-03-24,0.009834464292720557
2011-03-25,-0.0003724945495338558
2011-03-27,-0.0
2011-03-28,-0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-03,-0.0015327268092263226
2011-04-04,0.0010246908570701826
2011-04-05,-0.000362237034168853
2011-04-06,-0.00021649312415277942
2011-04-07,0.0011711934845648534
2011-04-08,-0.0038039640632074093
2011-04-10,0.001512759887094447
2011-04-11,-0.008691960564328775
2011-04-12,-0.0003827829963466352
2011-04-13,-0.001955669689187811
2011-04-14,0.001570931535772433
2011-04-15,0.0047158998664700354
2011-04-17,-0.00038792830573976294
2011-04-18,-0.0
2011-04-19,0.01262155966809292
2011-04-20,-0.0003679073317219043
2011-04-21,-0.0021679930090922894
2011-04-24,-0.0003473865210370606
2011-04-25,-0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,-0.0
2011-04-29,0.004173933779712107
2011-05-01,-0.0003346763892388427
2011-05-02,-0.0
2011-05-03,-0.004197861013865007
2011-05-04,-0.0002731067305561063
2011-05-05,-0.005709092109540074
2011-05-06,-0.0009576484678577672
2011-05-08,0.003696150226858055
2011-05-09,-0.00013837130391382895
2011-05-10,-0.0003359510826759834
2011-05-11,-0.0
2011-05-12,0.004102938494776077
2011-05-13,-0.007064040607521736
2011-05-15,-0.0029702446943110517
2011-05-16,-0.002848284587619885
2011-05-17,0.004361566655776633
2011-05-18,0.005214619879695492
2011-05-19,-0.0003666973318856451
2011-05-20,-0.0
2011-05-22,0.00376493123067602
2011-05-23,0.003327923741239065
2011-05-24,-0.0003796191352972048
2011-05-25,-0.0
2011-05-26,-0.0
2011-05-27,0.00024363043155181647
2011-05-29,-0.00039641847392746243
2011-05-30,0.0
2011-05-31,0.0
2011-06-01,-0.0
2011-06-02,0.002271086174158851
2011-06-03,0.008349555249552306
2011-06-05,-0.0009676290435014291
2011-06-06,0.007382300149494521
2011-06-07,0.0027182757245901327
2011-06-08,-0.00040022442527200264
2011-06-09,-0.002882565475304787
2011-06-10,-0.0004129807350721066
2011-06-12,-0.0
2011-06-13,-0.0
2011-06-14,-0.0
2011-06-15,0.0
2011-06-16,-0.0
2011-06-17,-0.0
2011-06-19,0.0015098306197830862
2011-06-20,0.005910936098159228
2011-06-21,-0.0003879022418630857
2011-06-22,-0.006718796716442953
2011-06-23,-0.005091462586104426
2011-06-24,0.012393682169303057
2011-06-26,0.0018004769267167074
2011-06-27,-0.011101059406716232
2011-06-28,-0.008319368332510516
2011-06-29,-0.008099155812364275
2011-06-30,-0.004164678560761451
2011-07-01,0.012404527251821099
2011-07-03,-0.0007295753583229031
2011-07-04,-0.00014364760527825848
2011-07-05,0.0018674466049426954
2011-07-06,-0.0003539735218706001
2011-07-07,0.0
2011-07-08,-0.0
2011-07-10,-0.0042778426400970244
2011-07-11,-0.015950513916423492
2011-07-12,-0.004642259161416121
2011-07-13,0.003315198054320613
2011-07-14,-6.926787615275584e-07
2011-07-15,-0.0029122172749273434
2011-07-17,-0.0034692752334429273
2011-07-18,-0.003492751943613794
2011-07-19,-0.00035681551249704515
2011-07-20,-0.0
2011-07-21,0.0
2011-07-22,-0.002116676949189969
2011-07-24,-0.0003432528919887301
2011-07-25,-0.0
2011-07-26,-0.0
2011-07-27,0.0
2011-07-28,0.007941934355599806
2011-07-29,-0.000953877309976011
2011-07-31,-0.010667545691660327
2011-08-01,0.015139907845030496
2011-08-02,0.015319337577434438
2011-08-03,-0.005455839950749935
2011-08-04,0.029852434177361185
2011-08-05,0.001433418336981483
2011-08-07,0.010956112402796994
2011-08-08,0.03868430440456682
2011-08-09,-0.033096065276627326
2011-08-10,0.009531454948695065
